avg_spend_week6,balance_week6_start,avg_spend_week1,avg_spend_week2,avg_spend_week3,avg_spend_week4,avg_spend_week5,balance_week1_start,balance_week2_start,balance_week3_start,balance_week4_start,balance_week5_start,avg_spend_5weeks,balance_5weeks,label
4898.637797160281,17461.219707434124,4581.383912512713,5526.77548013027,3939.3172434794196,5798.717362366114,4994.17343720493,17635.1568863747,13168.675759605005,16890.323132190515,18141.6233259268,22334.376751884094,4968.07348713869,17634.03117119622,1
2786.3843247404957,6043.971108836169,2856.865229907699,3144.6583740480605,3058.7836303113536,2787.6076295159965,2010.581208033659,5706.700858116812,5755.495548667632,5904.510600230974,6404.063327207845,6910.186393178474,2771.6992143633533,6136.191345480348,1
6823.341285355919,10409.378678064524,6918.329157392262,5812.5156413578425,6673.9551527116655,6165.105871796673,8691.452439889568,10271.901103264452,10253.976142527314,12660.961648349437,12346.750136692295,9258.230325711089,6852.271652629602,10958.363871308919,0
1802.57089204833,14007.264312337516,1777.2320441821764,2276.5788282498097,1727.7182922307054,2093.6628804128654,2102.4015400364306,13648.80548610029,12894.339132188501,15450.625838808655,17240.90950182147,11570.933162306208,1995.5187170223974,14161.122624245025,2
4790.702540745529,19175.641228418226,4795.834657827132,4103.875075422473,5510.246111604251,3988.2558225514335,4499.306132112588,19173.458375608694,21707.638312319632,17015.256574331648,21311.13638306655,20545.19755812077,4579.503559903575,19950.53744068946,1
1857.2216226987996,13003.80265681172,2011.2305440520881,2434.335636830734,1601.0590463119383,2088.8612723894644,1879.6006805524046,12409.38010517875,14174.50362844609,10335.471537244304,11625.958708317252,13057.717839162684,2003.017436027326,12320.606363669815,2
943.5992996158292,4103.86195272065,906.3606050321538,741.0091292614851,1065.4403557424853,1017.9715623055853,1169.6813762068884,3996.048320859598,4860.810524884935,4107.243167635496,3291.4424061785908,4328.232576454045,980.0926057097197,4116.755399202533,1
1251.2399788291816,8820.938678195062,1199.623470546253,1234.3431534848582,1558.7395682651638,1087.7868833429375,869.8526904390649,8735.07716883727,6805.9317617109355,10170.367278846434,11108.882894786326,9320.342507561629,1190.0691532156554,9228.120322348517,2
1303.1062778884686,18304.028917405547,1285.5261603502784,1404.7506612576715,1112.4782792212195,1283.7331075223212,923.052087018531,18499.1319653274,15750.606651103322,16866.524882434223,16555.5658226846,19509.18303727635,1201.9080590740043,17436.20247176518,2
1583.2058660288603,6239.036944918252,1802.1718979770262,1810.076623609245,1563.537844549439,2249.3292858047066,1517.3817102421856,5981.238499933309,7362.656383464559,4344.658444264307,6006.09410853689,5824.8529417761065,1788.4994724365201,5903.900075595035,1
3763.9964978364787,17055.311290270973,3981.103858236405,4812.12843916793,3267.112602859425,4407.43897882404,3438.184593415184,16951.432927130852,14917.120038047193,21299.591522963132,18449.285284083766,17449.773587243515,3981.193694500596,17813.44067189369,1
9322.051062810478,2529.5709654871075,9380.835442950898,7288.055151497984,9293.759841167855,7650.63711043189,8206.072238744286,2289.959275440225,2249.4870152310814,2627.434155421072,1656.0432435773712,1604.2821312251626,8363.871956958583,2085.4411641789825,0
7939.877647737976,18675.08708700599,7787.004125377811,7953.409487878332,5566.650385905013,6483.325646069714,10023.662702857375,18446.54708803362,19978.376379379875,14708.358871427174,18303.44332424831,23877.468649857416,7562.810469617648,19062.838862589277,1
3098.5189974085206,13225.402228422974,2956.2444843201492,2170.4752628417364,2917.08312917327,3363.4566933065375,3380.107792535984,13180.035296696002,15902.858451694441,15681.583962598608,14858.277514464959,10174.190203414275,2957.4734724355358,13959.389085773659,1
905.4780614814284,1896.0228782989204,889.2291368979224,1012.2922772256281,1042.5468221031133,674.4219950486203,1126.9842639561275,1706.6776014866487,1383.7701079304234,1304.7679163447872,1789.0677787502857,2124.669855115659,949.0948990462824,1661.7906519255607,0
487.8672550526343,10650.689061275058,650.892634988043,670.7866352149259,844.6041365652796,802.7544977168557,618.704383156475,10264.069969963859,11344.573403305245,7247.604315155533,7779.084282158982,10439.234561733449,717.5484575283159,9414.913306463413,2
6242.295495701639,17679.149717615783,6038.6586046371585,7679.046166898407,6862.757753523464,6056.471960603128,7735.509401069769,17930.676187787667,14069.959721135987,15164.15486131211,15171.96803446095,13816.604473971034,6874.488777346385,15230.67265573355,1
8322.595104218708,12944.642057447287,8032.310111599964,9280.782923019658,6377.6277534957835,6926.709568449823,9310.809261644989,12896.981093882205,11819.706009892365,15524.818712797249,15927.636814083795,16348.368211267585,7985.647923642044,14503.502168384639,0
5637.386117924429,14698.10826599608,5484.381017627783,4974.614937332698,5916.90328667526,5900.960314549008,3994.3066037450844,15283.388939022556,19019.27732273459,10932.683955686156,18953.991468865912,17924.90246303728,5254.233231985966,16422.848829869297,1
7115.069211479479,15246.315066740564,6848.17915255696,8154.658569703264,5267.925460035547,8513.803246265421,7444.429026447495,15159.665107261928,16230.685340501424,18911.09764320629,16440.950072712454,17621.33504999972,7245.799091001737,16872.74664273636,1
7009.773724598834,18192.408076900927,6922.382226391326,4930.676899399187,7081.370645412883,8547.367941994595,6291.584513427065,17825.745764215728,14382.1719296058,13184.194126679504,14434.463198807729,16317.736897464254,6754.676445325012,15228.862383354604,1
4032.5508476923947,16693.554378520847,3856.0116523784654,4950.653345459609,3207.810463552262,4731.617816505914,2799.1605999673193,17218.46430567898,14479.903535498464,14323.965354583024,12734.6368468486,14412.728118813126,3909.0507755727135,14633.93963228444,1
844.2547922355302,7612.75488589458,805.61685577909,882.1803462884635,686.758190265632,969.1608936961068,768.7503954126104,7828.987616556421,9328.9707875026,9008.07925103923,8124.354808521862,7867.398658812404,822.4933362883805,8431.558224486504,2
1503.5300450176435,14327.15639225389,1679.242243428718,1912.3293681803978,2159.31124542163,1474.526549976432,1667.702992721415,14727.972450628658,12049.044941251592,15757.72342919476,11560.656568491357,12084.927065743974,1778.6224799457184,13236.06489106207,2
5523.607938874451,9378.082090286487,5487.000471223929,4158.348700104799,6626.559416441202,4007.434478967232,5943.237142341376,9151.70418478006,10449.744718581162,9282.85726296824,7985.553261942442,9267.29894070033,5244.5160418157075,9227.431673794446,0
5323.1749636085015,15151.397028965752,5233.934607471052,6359.334230149676,6294.239692095321,3893.3763739407136,5293.03975071778,15025.605369496996,14601.590053443497,13433.139003054355,16112.025194873308,13695.832944936868,5414.784930874908,14573.638513161004,1
2049.36090495643,2738.1635216944233,2191.884196007587,1852.5049289778935,2063.78273742074,2034.572344553389,1583.79444696556,2398.638337704175,2465.6954398165512,2202.488766431814,1853.147357425805,2931.5952518936,1945.3077307850338,2370.313030654389,0
8645.78796729311,7860.443322071873,8954.533748445981,8156.695054633521,8259.751770028994,7372.431710172906,6945.136529806365,7590.237109084914,9469.839835492872,6929.302368577971,6318.509769268021,6891.740679932627,7937.709762617553,7439.925952471281,0
7973.324718927958,10034.969538452895,7961.005799385956,6382.658828397791,7622.607906536623,6567.4708582409985,7207.5187902964035,10254.591382188146,9407.429682273563,10236.653636275996,12213.379335862368,12290.985645658217,7148.252436571555,10880.607936451657,0
6398.9218362168895,19695.590921719704,6405.148122001253,5471.077007729033,4848.593419920879,4973.778321365391,8173.004945370553,19797.827659075436,24124.70334505484,16280.09064585585,23264.198100714304,19822.998688047985,5974.320363277422,20657.96368774968,1
2517.9651645355893,12526.492255011302,2542.996155096036,3028.010927658539,1946.8463616334052,2831.390959474033,2375.7225349002124,12567.715019108819,14802.524316310777,9127.401357260036,11697.047344495291,8816.064017049992,2544.993387752445,11402.150410844984,2
480.30305983305857,4363.561345377013,280.4569682588407,241.76286078829705,291.2633668526848,265.95846638232075,212.60448637683606,3998.662509845194,3349.35975639245,4498.031192314137,4889.041375813542,4086.778422752397,258.40922973179585,4164.374651423544,2
931.0704690181768,5611.97511827665,794.3236252183879,769.1537290107046,938.9626762528252,935.801850446733,655.311296300762,5535.789915267738,4206.2096041018085,4866.825221124529,6800.161658107706,6782.746793193302,818.7106354458826,5638.346638359017,2
303.5932757313543,13125.364950120573,135.5948716718139,100.22524780448309,165.427924355123,147.72468177672084,167.12276377628044,12828.33375918344,10974.507498898462,15051.5152955328,12334.543434501844,13362.24377663553,143.21909787688423,12910.228752950414,2
3312.5570756204306,9434.11932544763,3156.367880767025,2970.3135687916115,2510.826367448682,2489.3528386615917,3616.191672073698,9181.76812167084,10086.359917156746,11155.630518803073,7539.765598329446,8604.992913636732,2948.6104655485224,9313.703413919367,1
5591.420097521724,19635.923085475977,5625.24257927281,4454.0816149818975,5462.3433477270855,5037.497526169058,6205.136140505878,19640.969587268548,19375.7359949003,16912.218926407266,21948.944914864504,14539.851574560525,5356.860241731345,18483.544199600226,1
3110.0744996250555,3548.7957449726314,3142.2311082153274,2981.632340181647,2486.183858867556,2390.042408325171,3934.762528148172,3795.3072315984896,4807.07079671106,3906.249898215267,4260.805033769303,4251.753535919408,2986.9704487475747,4204.237299242705,0
7292.199015329735,8091.291938098607,7431.584136909795,5610.768154379852,9401.16994426988,6377.491588709309,6631.40785468805,7904.34414267031,7078.952295114646,5637.715069160881,6567.717861476725,6062.527343117829,7090.484335791376,6650.251342308079,0
4151.580507861765,11922.194409958514,4046.8887718188503,4825.402003844424,4018.2174009095143,3099.0023356223714,3413.8092568364377,11519.625097816926,10623.20742104489,14120.532504678895,8913.344070333142,8834.087532585909,3880.6639538063196,10802.159325291952,1
5957.444301751999,7806.918351502394,6198.300136235678,5938.8184072314825,6006.0962927142755,7765.171022399013,7686.131398460682,7758.481317517657,9841.879445674504,8419.038536472057,9905.301029541417,8031.823649777342,6718.903451408226,8791.304795796594,0
4734.879038248862,9268.444127166289,4760.879648032263,4339.538385902277,3618.713564950134,4789.415185985243,4032.199898658998,9478.914080121447,9669.856764806418,12292.543080948866,8778.415293530583,12090.181672097433,4308.149336705783,10461.98217830095,1
1859.8084221016693,10344.804981023388,1880.841901178485,1979.2081378344374,1968.1934315953736,1699.6872184891565,1488.1202393521346,10177.016771766674,11323.986573276345,11182.97494161292,7622.193018622705,9128.143268865728,1803.2101856899176,9886.862914828875,2
5800.765168860806,5224.5466353311585,5831.960618794439,5292.403649983944,5768.808094191102,5440.553948349297,7337.502214732169,5420.263756726251,4909.5784210348465,4609.330884438081,6940.150652365198,5872.875837233159,5934.245705210191,5550.439910359507,0
9406.920571222074,2810.517733062122,9531.907122928626,8585.208822804261,11686.408288606544,7296.508596758874,11895.245246618246,3260.44376962065,3039.3131055306894,3754.955848271991,2999.846273346997,3761.978593869413,9799.05561554331,3363.307518127948,0
2241.7594036948335,9030.426214158797,2335.7470944645397,2346.5194047690643,2780.6170786372113,2325.6056150365034,1771.5027942452232,8621.826569592358,9654.266645612139,6729.580141069619,8423.846024008426,9130.279519975991,2311.9983974305082,8511.959780051708,1
610.6068928289314,9246.828157774607,457.89628913056504,506.01247765264236,348.53266059737734,379.3826836362609,595.2030313241979,9517.820490119262,12331.329334685895,10490.317933917857,10681.630297039908,12361.906438782544,457.4054284682087,11076.600898909093,2
5654.126782372954,6947.306536602775,5491.966978407207,4684.334500920965,5456.787395082104,5497.704945416327,5898.6981522285905,6605.37552283581,6012.115464261112,7310.698850375654,6763.674310934843,6808.475450309579,5405.898394411039,6700.067919743398,0
5111.020008747728,16852.404836192145,4967.971766287183,4122.4793240194995,4331.863688680802,4527.137152362111,4707.584286588635,16463.857997221985,13839.678539549375,13767.63955064473,17777.083995244582,18168.03849822231,4531.407243587646,16003.259716176597,1
5707.550910377354,5126.11007191511,5608.589359631851,7124.2051942181215,5375.137912794115,5785.173964121,4558.358218239058,5008.704282116572,4281.716467691261,4007.4718214802765,4106.799417600056,5945.740480863025,5690.292929800829,4670.086493950238,0
5957.461981258824,10650.302325928984,5596.9828283785055,5396.725815420989,5127.844956850859,6582.706286072228,7274.810100460879,10901.945169282488,11968.169639682907,9124.75882636829,13241.739082301741,9969.61066579116,5995.813997436692,11041.244676685317,0
1156.4796054856417,5436.806963138131,1129.073882999056,1071.3083807363544,1198.4680201343194,1246.9447625033274,867.9533272809452,5081.6637497959855,6053.04470893692,3723.862188927846,4551.743708135024,3905.6865674330156,1102.7496747308005,4663.200184645758,1
5152.293937337545,3060.4410699076716,5180.783199018262,6467.528637463675,4224.533735936699,6658.1292327375,5468.627014443067,3290.076480294495,3636.5098176176907,3170.832187489342,3801.810526403531,3859.2120860634527,5599.92036391984,3551.6882195737026,0
6536.362949565432,12706.352735526794,6248.47157408886,6112.808788459707,5876.492589337765,4617.493052608428,5263.172716827766,12753.88585908178,10979.63200385415,9499.027703970145,12668.550346516817,16557.817729843413,5623.6877442645045,12491.782728653261,0
6107.191650322111,19180.92918334812,6137.465560861556,5082.226082117389,7420.883835319286,5869.856278513387,6489.670608053407,19208.169281169834,24324.94926886015,22131.374575932947,18387.146482775704,23907.848297551733,6200.020472973005,21591.897581258072,1
3054.1876643592227,7598.9921408244645,3139.025807718906,3863.2559385723825,2746.0141070840714,2924.2137991741147,3673.591754951238,7723.910781088184,7959.0929172811675,7869.507218011488,8007.284332239825,8470.427380654779,3269.2202815001424,8006.044525855088,1
6666.561364650003,8442.217448376952,6564.664910053384,6610.954341102446,6013.186822579344,4852.637214461964,6263.248115195505,8342.282168371567,9468.784169165414,10042.979849104566,8087.289738138279,7113.600261666956,6060.938280678529,8610.987237289355,0
2399.7507642602404,4376.361622718414,2401.141556004293,2666.2035883216495,2299.549946267354,3004.5291554561995,1883.77279697686,4850.216416656554,5628.7746840691025,4822.358574910926,6083.071710570505,4698.7488127678635,2451.039408605271,5216.63403979499,1
1589.383476839823,19186.775835905373,1280.878861462981,1172.3027509569395,1531.7287694006739,918.1672500741124,1074.186802274754,19351.487637712544,24816.667531380393,23447.041058549083,19637.037859578464,16234.598776028652,1195.452886833892,20697.366572649826,2
9334.432984935158,13387.622644231264,9290.104425675989,11368.576232248826,7134.772163017928,8719.751976128633,7826.417773847336,13635.876635069319,15993.599630458702,13485.517789683532,17720.977564229,11406.63653817539,8867.924514183742,14448.521631523186,0
9457.968628805305,16360.476323393195,9556.852768972889,12104.832341061816,6846.650100641486,8455.412045704401,8629.413272797743,16233.358036379164,20997.080816175312,17445.618400276984,19382.760331294896,14434.304376739983,9118.632105835666,17698.624392173268,1
7755.18852258243,9501.55859390807,7564.049505372777,8562.375441454233,7059.417352561529,8912.578743081927,8553.999322138507,9302.254579302335,7236.062454394837,7260.464810031522,9491.21591806613,8790.448575852264,8130.484072921795,8416.089267529416,0
3747.9741441420874,16973.494149517257,3888.3702489297825,3799.3649909113137,4607.824483799746,4175.385655975835,2874.5627275371244,17037.995509230124,13686.67979379792,16800.666735720857,17553.259799689193,13278.91447798711,3869.10162143076,15671.50326328504,2
6212.574756642961,17245.102170798975,6245.243383588981,5537.868496337171,6761.195382340473,6498.080082648883,5292.721230912772,16958.569774817646,13388.422880061968,12687.512114466128,16697.979974091835,17812.55680744052,6067.021715165656,15509.00831017562,1
7016.097676538759,3967.2857193285695,6864.1901675040235,6241.361542413653,6682.5002197909425,7218.03094883356,7466.121250029064,4009.145381916181,4624.630089700816,3058.3101906722745,5169.86413157337,3905.372083177665,6894.440825714248,4153.464375408062,0
1995.8907077904828,8105.402875690036,2165.8077791232126,2075.846616076147,1517.9409098905066,2582.64249141074,1943.3393641406599,8160.868644672324,8182.232964149153,8233.66239390176,6154.714368567181,6955.013384826774,2057.115432128253,7537.29835122344,1
127.16170390733885,13321.035234640935,183.42218013435888,201.9546244699786,170.4119494523662,209.40854058475384,171.7395289697264,13299.658356328668,12829.995642237946,13836.947057802285,10560.009942928631,9671.942399697817,187.38736472223678,12039.710679799067,2
1036.3997658045907,3734.286108045426,891.2016493381022,1126.0245578282531,1118.712165718355,721.0025843521798,733.9296951539131,3666.7178446221865,4716.996515404849,4734.273535476421,4495.501944562128,3992.786100017545,918.1741304781608,4321.255188016626,2
1359.163311571795,15090.401769161495,1191.9274504821599,964.2367691134297,892.9353951414755,1158.2358780959248,1230.0009415440147,15378.789607695451,11926.598703041358,12247.276741830801,17057.261139859253,19213.98191664331,1087.467286875401,15164.781621814036,2
3590.92243838873,12876.355899146149,3503.622577501317,4517.612581930673,2862.0180451731835,3159.1374919502305,2757.5838519041417,12610.326578378648,16257.573031900763,14427.694341963681,11898.177257241516,15896.470207119715,3359.994909691909,14218.048283320863,2
577.8947444207074,16455.62328526831,924.2456896832588,1041.0248543427813,1108.7116925545201,928.3322520691058,853.6932833222107,16746.08645707289,13398.193223737984,12251.832433051055,17375.613168415144,19287.763105267535,971.2015543943753,15811.897677508921,2
6207.470247636688,9672.488968802993,6119.9992390720745,6000.81625468538,7213.382257251799,6997.223927869372,7636.271712854038,9979.054312191933,9212.780450927161,12199.64931260259,10013.437048380412,11895.067068928362,6793.538678346534,10659.997638606092,0
6510.364379790216,15184.529131031026,6298.182918061337,5370.251572453247,6994.575877936853,6902.492751952163,4478.926803986502,15428.747232727712,18088.27258014193,18326.49800579688,15856.963202882962,14560.785185806106,6008.885984878021,16452.253241471117,1
8409.613748494101,6448.501942445922,8059.457403631297,10294.278827266278,10054.43295234614,7967.907428000419,9606.963958942875,6455.1304212122295,6691.471294027314,6984.579444635113,6869.474697350211,5939.152330739007,9196.608114037403,6587.961637592775,0
7467.4440380016795,15396.331010352687,7618.110086136399,9331.933221036486,5852.170800086643,7310.657257133087,7730.768119817534,14988.485246183232,15034.965596648664,15569.616113421009,16666.24424792125,11138.749563875528,7568.727896842029,14679.612153609934,0
3302.329309256192,14816.688266104258,3491.0248041574005,4533.907051999933,2908.507186138142,2886.544326715823,4103.329389746339,14515.58387397698,14564.475485344152,14849.09046389182,10786.967200549821,14298.885879794914,3584.6625517515276,13803.000580711538,1
6762.713269961589,10767.655507715679,6703.958363634092,7420.565249261912,4821.660798664271,7450.52791115331,4939.61243316628,11039.420738555253,10964.103202624832,9037.637088113526,9729.221978127682,12620.818798751117,6267.264951175973,10678.240361234482,0
3381.142487346944,11070.830903356155,3519.7030237696495,2982.478482970103,4549.077786778875,3056.286533387822,3902.5556524514377,11073.07489756692,8090.525723710875,9165.60737249355,11764.88989316432,9316.02309205572,3602.020295871577,9882.024195798276,1
4754.158357824949,18316.403972545348,4767.738669735375,5605.313528284006,4642.395367132408,4565.799888145692,4697.149407297819,18744.241956453796,16986.397349591152,24349.99080554554,15485.05091687998,13342.941137358523,4855.679372119061,17781.724433165797,1
4823.778371195236,12646.957247674338,4733.07425828484,3515.1753189835204,3541.4481715220986,4358.992015741527,3823.061215668684,12839.411305626807,15934.99658262911,12704.860096593793,15358.749048086269,10048.188389447636,3994.3501960401336,13377.241084476724,1
4567.929172014159,12720.260267240421,4407.1959477762275,5498.680475772931,5721.352655990607,4782.644898934493,4421.0992595743155,12249.21843447519,12836.601966027232,12602.272790227935,9854.715241010812,8599.825467298646,4966.194647609715,11228.526779807962,1
1210.660617569381,9013.476697539369,1127.5128316838684,1260.829816216443,1360.2535217049451,1044.9890001313581,927.219363957922,9053.207271395722,10273.08344729149,7350.160843267012,7268.354989142746,7685.066033568379,1144.1609067389072,8325.974516933069,2
2654.0697022544023,3522.1976065460713,2516.683580270986,2668.949806872539,2776.721871319208,3071.823528089991,2118.7872212753678,3164.609205017819,3711.4187044105884,3661.84752178272,2517.15252450436,3753.70829133193,2630.5932015656185,3361.7472494094836,0
1133.807940559113,6235.634052273987,1001.7634341675455,785.501550191046,975.3819364920178,1071.908040028345,753.382389181053,6011.550489492856,4921.746067434355,7442.174817709909,6280.748727918722,6433.640477190477,917.5874700120014,6217.972115949264,2
5812.273314498014,10926.856071705593,5767.2577982699795,5928.70319471586,7273.773961943838,6684.530738567812,4292.537216441575,11130.160482821248,9270.21580607262,9254.0112938788,11282.962302369457,12397.294425798013,5989.360581987812,10666.928862188028,0
4320.12078292437,17218.833615005293,4249.203658894221,4386.298394999913,4395.152657103685,4392.235762413062,3963.6634830294115,17366.192769851936,14164.294101512662,16046.007944289437,20118.077436472988,13095.073336814963,4277.310791288059,16157.929117788397,1
1162.655446031177,9021.464541242836,926.8581755073918,767.0261389623363,982.7750917385015,972.8545987925397,687.7903773574459,9101.530199617519,9270.633694437245,7013.492755039574,11808.789144566505,9757.244103476467,867.4608764716431,9390.33797942746,2
988.4505583566837,17731.647704304552,894.9164897347374,1091.8631884339993,972.2839083937241,1143.7799708486175,1074.298244428514,17638.601647984127,13352.397287725316,13796.473040860405,20199.991847568348,18876.443424662102,1035.4283603679185,16772.78144976006,2
2016.024040116577,8574.654233934283,1899.6366836278125,1568.594233316227,1644.9344581766636,1906.5442649222127,2277.1448713563013,8336.956755402078,8302.649402053026,9224.158077564236,8778.897403942003,7051.083168236136,1859.3709022798437,8338.748961439498,1
6125.476653247308,17304.206762340065,6073.612567246767,4297.4120485987205,6622.545694651035,6325.38558585203,5074.541816178797,17380.20307939448,15689.326275643436,16745.377893190085,18411.80730705303,14007.993245544012,5678.699542505469,16446.94156016501,1
1301.561053339162,2323.208449124703,1487.3791998910672,1423.3977635867607,1675.6000714626257,1850.7482772676722,1134.2258939562462,2031.034692850966,2279.6800322339477,2467.847171292722,1455.2243224438914,1490.1286624507675,1514.2702412328742,1944.7829762544593,0
1389.305566059023,15902.888976125194,1388.0724127762858,978.3659241869087,1706.0745233918117,1250.5827735340647,997.9937069421445,15899.963218613448,11193.661666557611,11687.471102143945,18163.823480179766,15377.548578813066,1264.217868166243,14464.493609261568,2
6732.578577717392,18678.622101263936,6637.1205569764215,7429.869721783566,6872.133992663977,6441.431193834968,7613.020513185859,18781.920976657966,22459.461749061637,14466.321665199044,17740.96480791063,18725.02524807555,6998.7151956889575,18434.738889380962,1
5353.029750052107,10747.974828773225,5187.144340257264,3636.885393393489,4040.948326771471,4367.738377673398,5536.631643851445,11032.901025473386,11394.231818464492,11588.039874962502,10646.819397864547,13679.124464015256,4553.869616389414,11668.223316156038,1
5781.6616591774555,5650.610872442184,5524.104245370778,5818.862853917947,4992.358079019759,5841.549632034387,5663.090913696474,6106.216425103431,5512.986696521051,7066.070409936256,6799.938526867221,4617.408272932628,5567.99314480787,6020.524066272118,0
239.936794049404,3982.0803380787743,279.03133816105395,290.1950508585517,311.4715724600147,275.40072477111005,301.3325454565552,4198.176916428498,5445.129690357404,3407.450880502991,3175.9578461115957,4778.999918487479,291.4862463414571,4201.143050377594,2
3122.575817978788,6510.410828876653,2961.6531630078057,2675.384854618823,2109.962010468231,2161.46225387609,2934.8593005927146,6345.915814687199,6531.7541251240655,7849.964867117765,6399.451924383125,5479.234827195186,2568.6643165127325,6521.264311701468,1
8064.306219743744,15319.483498436713,8123.731657173314,7173.629314544393,6187.276702625398,8881.662235226046,6934.997586563691,14962.295838223132,13340.193016172307,13734.018637638112,17249.908713687542,14610.74277985848,7460.259499226568,14779.431797115914,1
