avg_spend_week6,balance_week6_start,avg_spend_week1,balance_week1_start,avg_spend_week2,balance_week2_start,avg_spend_week3,balance_week3_start,avg_spend_week4,balance_week4_start,avg_spend_week5,balance_week5_start,avg_spend_5weeks,balance_5weeks,label
1943238.5167086914,6941776.390459581,1182283.091316098,1228156.6907391176,5932359.6122460645,8523821.084609851,811117.3220600174,4680576.499728429,602568.2286093947,2407933.3840397745,4246872.139834394,5943039.982355084,2555040.078813194,4556705.528294452,1
57591.49493645898,1414023.7781957746,7079226.234846664,9593787.525968747,3663709.618357154,5989186.472602606,1183262.437441012,4776400.561850109,3185798.6999913417,4203754.107861355,131108.85258917458,1129541.3976678029,3048621.1686450695,5138534.013190124,1
304254.61045768496,6715842.857808794,6121221.929342555,8699145.256099064,515347.74779387045,5267564.4617859265,2568367.921199202,5424542.876051491,1110146.9014420216,2558816.829190137,2824622.7158282707,4586542.609576361,2627941.4431211837,5307322.406540595,1
5445178.2046584785,9462072.172824617,2735955.090454753,4371513.53163824,4734869.689054436,5528226.327220789,1128849.2524916017,6928242.684570505,1050431.792126487,1635118.7266038684,725542.6863590217,1238601.7948745964,2075129.7020972602,3940340.6129816,1
34749.05818704969,1907002.01239684,2890634.480982992,4493529.335858697,2795891.026558487,5124276.01442365,3657621.0523877353,9473183.278988726,8737281.087956887,9650715.074415227,191584.25115445963,2762120.213103668,3654602.379808112,6300764.783357995,1
5844389.728943487,6660485.6210189555,1263553.4104965052,1849986.6468033555,523342.62640502414,1640697.8361420608,200228.89121082923,8603877.79872509,2347911.2512546354,8330216.343300422,1437705.6087498572,2063483.4485949064,1154548.3576233701,4497652.414713167,1
3785605.850742696,4067231.8622771604,6119021.02595542,7615639.394234972,627836.3167641786,3538311.1531417584,6257433.2561400905,7755532.764767725,4090917.0528616905,9914546.27800606,3375969.931701502,4348162.772135049,4094235.516684577,6634438.472457113,1
48799.94082730955,4502815.108607468,3743279.519443871,8725714.766587107,5853622.596110559,7757839.610123476,1740225.634772787,1928114.8195233936,4584583.82541137,5547271.352030714,3475029.896440889,3880446.4092755057,3879348.294435895,5567877.391508039,0
5306246.341799731,7052666.104693346,835130.4834305185,9148437.787773373,3680371.650768481,3873822.7383137336,5479465.281096257,9555464.322438005,2998546.6377296275,6686534.909528193,1195976.4101692755,3638896.945282581,2837898.0926388325,6580631.340667177,1
1741517.8068910628,2286925.1384755224,6415024.712231595,8124211.393532637,900267.6480431983,1820854.9274382133,834200.6918627153,1518028.8401497984,4415240.438718944,4973774.512360393,486792.1782797553,4158235.1129687084,2610305.133827242,4119020.9572899505,1
1619126.928978231,4368437.161805083,663765.4610326904,6563962.56984635,1231575.604949193,1756961.2550349769,1360069.1378119423,1654867.0572777418,598416.2767949047,7356180.044408466,1739977.7966953283,1763539.4267667271,1118760.8554568118,3819102.0706668524,1
985633.1461523981,2000777.340755362,7876557.681429826,8315196.105317523,7438863.414395285,9874009.574405838,366262.22220784856,4386336.269778242,4464063.514442401,7994322.243346931,4366813.690107005,4817998.083222786,4902512.104516472,7077572.455214264,0
3102122.549708005,3571408.7765367464,516549.70000517316,1102182.8029067717,179026.4573283164,1506729.4811365362,1335903.5537066453,2057736.220993944,4500342.284414325,7714403.913388809,3621082.2071597613,9659552.936270878,2030580.8405228443,4408121.070939387,1
5086458.444749234,9723722.82057189,2901575.5019241516,3012362.546675074,1075974.1355702998,1109390.272208347,1237298.03860121,1388439.207555185,5708862.413881558,5749309.9817766985,921707.1763765215,1664169.0826185897,2369083.4532707483,2584734.218166779,0
3163241.0500988876,5100910.775071416,4636878.184966429,6664587.743217363,3194816.3414093303,5090869.582909958,5640193.715997278,6258828.807307902,395882.0293776491,1409017.4230731209,8505316.100497322,9553703.356689028,4474617.274449602,5795401.382639474,0
3080823.313067141,3785748.54657695,657752.588175397,3496430.646830194,1827992.008685079,5173285.64445984,486067.300669084,6252905.006657849,9634838.40264919,9769553.2689955,3904633.988403235,7283455.426177707,3302256.857716397,6395125.998624219,1
37097.49019065793,1406968.0309557046,1164756.9273376458,7162580.552984914,7565981.056459139,9198344.660444582,6929314.443662059,9548199.219627317,2727252.742785526,6520736.763422109,8136286.01277295,9394556.350186119,5304718.236603464,8364883.509333009,1
1294138.3415557505,4733375.521038987,3556846.0542449495,4388170.301902447,1486943.9453940375,9885485.163834501,2417581.4707225086,6347176.438169216,8193168.337128785,9729229.580331428,4004963.525815961,8544958.342400242,3931900.6666612485,7779003.9653275665,1
652887.5683007843,5054897.217790842,1303464.7570939898,1507379.4698583442,8313761.222421349,8316109.082170698,5537504.990143932,9969731.533665149,7483382.339043179,7920886.736624595,2138776.124859267,8646826.516096704,4955377.886712343,7272186.6676830975,0
4841644.915415608,5681471.51000794,5811068.4287152635,9586459.2453285,2053916.4448762168,3057785.2495311648,2350677.134290155,6563154.1641210625,1357933.311288759,2022018.3297966612,4388907.2526628105,5682769.3081341395,3192500.5143666407,5382437.259382306,0
32395.96333928953,2227343.280280928,3347207.4951033928,5967161.54897037,3586915.240696513,8889882.423925105,63498.528787315685,2206137.0560557665,4836079.221848167,7796235.301062571,1562457.978546666,7336717.912893012,2679231.6929964107,6439226.848581364,1
8319009.762597983,8761273.378720706,2451277.9024354364,4155288.029259373,1981847.3194222264,4530196.405897591,3182159.3427501814,9137428.250443736,4408757.718017444,5625905.402438297,2842242.6188086434,4568885.040891431,2973256.9802867863,5603540.625786086,1
216874.92357939773,1682769.9529779754,2153075.831925939,2323661.3283613417,1402020.8280034445,5429046.6377158435,5029744.55361193,5132221.806144351,1786292.5351997789,5433562.845935826,1609121.5796289293,6700607.688850532,2396051.065674004,5003820.061401579,1
111595.89136402258,2730601.169278037,326957.2639888383,2152412.550619952,1441612.2043941973,2249444.5538446913,911497.2353085694,2636920.7595923035,4299351.391812951,9071095.689154107,1207621.042895982,7008019.646689245,1637407.8276801077,4623578.63998006,1
1082249.1994401114,1353809.2585698904,702163.4274928953,2520415.567649481,230014.03986925367,2593094.3584907213,961056.8006293317,2085722.8399054073,1040720.2554469723,2857003.4656521324,3818404.9525974807,5530755.437693712,1350471.8952071867,3117398.333878291,1
2100043.2277612993,4334248.925122438,543787.7839947381,6651103.50541817,8160962.402242191,8862207.616960995,429077.7450513997,1549701.6386937737,6177490.970427445,8255811.518137552,557013.4782296289,2660689.174207396,3173666.4759890805,5595902.690683577,1
878963.1160802885,1964548.1020579846,2421657.2010893486,6564292.943772663,3859052.26182103,5162812.445198331,335778.70516210934,1330148.8260153811,6642565.68019385,7420146.272960972,2982547.6887675957,5605096.979040995,3248320.3074067864,5216499.493397668,1
4307092.425661488,6342332.081986438,1404766.2952118518,5793555.398095208,1291515.026647519,3423189.0785444286,380259.7972757238,1180640.7799995374,950735.3139099046,2903032.062968902,1850390.2910013907,2077859.186373261,1175533.3448092781,3075655.3011962674,1
3888858.2363419575,6813255.171984411,4038648.426456142,8102541.147466045,957275.6399551203,1782282.5927868132,4682530.284209386,6281570.062187912,623221.6033087671,4884935.916067114,1290388.364258668,3553983.1521885204,2318412.863637617,4921062.574139281,1
2296044.4368580226,2560362.3576527936,4148168.900084293,4204870.533080616,1530580.9439303682,6451973.374211985,292884.5695236019,1916042.2535836338,516368.8033051677,3213619.555460573,763799.3834453914,2679103.2164617516,1450360.5200577644,3693121.786559712,1
1697008.6600229316,2537988.2865105923,903263.0104169837,1722103.7109547798,4610864.222444665,4693571.442906953,799033.339892221,2008350.1195124711,8417259.240984187,9725233.89947832,2154429.6000204864,8353648.638543519,3376969.8827517084,5300581.562279209,0
1241715.0436066657,2033531.4226528318,5213741.472653145,9364383.902148273,1720335.5181627844,6144514.205229099,1482403.3329722174,7925436.398727432,1664780.9129255407,3913113.127638193,1349856.9970272267,5568493.408160095,2286223.646748183,6583188.208380618,1
3159469.7199667664,3901184.6047725067,2091106.20614493,3597674.979162302,1149570.9348013606,2389264.437467821,300229.54944408,5793304.892964273,541615.6747263863,4029438.5037452853,1554608.5368622888,1570374.7342549097,1127426.180395809,3476011.5095189186,1
1548470.656336973,2118675.0113699026,2243347.416917429,3291765.892873875,4671029.22596505,7842050.739007179,2159770.2313905056,5244185.696951426,3848078.1355422214,4139814.3988869577,8179157.639999876,8475574.670089561,4220276.5299630165,5798678.2795618,0
2018835.617770392,2478392.1813789364,1711757.9290383265,9445064.11138934,1184656.4609061426,1598466.4063009974,5194300.7600971265,6170258.018619207,1795674.9319466068,2257951.3896366055,460633.5253947937,2814645.880429701,2069404.721476599,4457277.16127517,1
3885266.7032434926,7728484.42158626,3654540.425957379,6986774.986265801,3710097.1934134015,4229474.357111523,3700833.5321737593,4532005.966803718,1866709.547388947,4952214.177131966,1556350.9261785839,5164118.0710264575,2897706.3250224143,5172917.511667894,1
1789294.9939798084,2253448.6539704856,2779608.298585289,3089914.2563213557,2421539.406719562,4455020.9923589025,5716927.001017904,9158248.998680923,1928612.9282202416,2052082.3663752766,2226912.1767088603,6649372.477642761,3014719.9622503715,5080927.818275844,0
6893243.812733418,7862128.171666215,3510523.2973178485,6580654.803356621,7132887.994379027,9045033.247458618,737245.7320819568,2365073.9175947607,2407709.461358585,3236402.2583301915,741877.7828521883,1301791.9126220145,2906048.8535979213,4505791.2278724415,1
4795995.121862289,7480328.828914669,3349691.5190232475,4078735.738443167,1689252.677293268,1995685.632596865,853133.9176757169,2147397.9609878417,1225673.658021706,8175658.292015983,2212449.2495232895,3063262.557093773,1866040.2043074458,3892148.0362275257,1
1395322.3376113158,2380162.6280447217,3932329.49246563,7245536.0002039,1129109.325993638,3266191.5301625747,2393203.491220072,2634379.451212831,2505532.263906178,6250526.152895085,4886136.9449763065,5158052.232797194,2969262.303712365,4910937.073454317,0
3753500.418899428,6186595.241501318,3395404.2136957548,5552998.109960194,1014272.8276939085,1162991.6543875646,5306071.935744233,9389064.54235251,6706438.966485072,7269857.41489203,1123472.5824256572,7365147.708820588,3509132.105208925,6148011.8860825775,0
4580856.102666248,8829067.258559154,3547581.527915299,4817176.041721474,8708954.708226886,9409303.132921133,572707.5704936608,5057554.342637189,8274530.661809531,9863570.79066101,1953993.4450794822,2121964.1308294013,4611553.582704972,6253913.6877540415,0
1428445.8672790555,4117113.949293651,2522287.182218076,6321478.921704363,500400.7941762868,1492854.749398282,38101.543793679404,8225681.037382103,1593269.0591442646,4001492.5452202978,5368792.888794492,5836560.426441306,2004570.29362536,5175613.53602927,1
3936031.8066858286,6225295.1525023915,3453819.603304486,7637511.232987735,1367020.392841006,3021443.4064598377,399995.0946835705,2267713.1834181985,2297935.93842575,5485309.954655318,3346205.0577270784,9233613.1096129,2172995.217396378,5529118.177426798,1
1202702.8292136819,1603688.2964958474,741735.3238301987,1117850.1092950027,2501016.0662738956,2602323.7018277626,969376.5027565556,2337964.5497780163,1762620.2304467298,1768147.0127077948,3286379.4816370015,5519755.092981183,1852225.5209888765,2669208.093317952,0
2520948.007126741,5719512.42394822,2594613.8537545046,2889150.337860272,542746.2148151683,2846256.7643380645,627351.9555225171,1328947.010632854,399743.1206670491,6083570.199363547,3617130.921927395,7979748.550255096,1556317.213337327,4225534.572489967,1
191829.905732413,1228477.2009431038,2578188.8807874843,4606867.547877934,436111.239973477,2397162.2133764126,8284253.771901544,8756070.589121655,1180388.2525020011,4359783.846517777,2777755.746538263,6795995.889151142,3051339.578340554,5383176.017208984,1
1637438.7306170005,6874714.970666872,4904865.131883069,7443750.059626577,276103.16625440447,1243863.9325313515,2069210.055103425,3079673.1692926427,122576.90720641617,1177394.8397892774,1463931.3862673678,8199244.768358705,1767337.3293429364,4228785.353919711,1
95514.50925363494,1117017.3115966243,460804.623179399,1894972.5348341065,6418067.831675944,7500402.386700932,3364930.4351311144,8471978.781102926,1437506.9443952688,7012766.229135815,3261165.1152811437,3638329.5723491195,2988494.989932574,5703689.900824579,1
1692193.1438715244,6312654.482633269,76173.32841071342,2870976.296314246,1535101.1545794283,2632918.9158081757,4278415.6830822285,4792820.955332482,2856564.8926210934,8356992.055645968,1266202.3817381999,3334810.900881632,2002491.488086333,4397703.824796501,1
7239465.959552844,9050970.042046823,2709216.1723740906,6617340.170642206,2602988.317270512,5968424.627667822,3462036.5177840525,3650191.8358772593,1103034.2714469458,7872452.147437847,4297296.673448758,8816211.783081215,2834914.3904648717,6584924.112941271,1
693053.0726523234,2545113.5726347314,108457.58832428881,4826921.540223101,1851357.8695894538,3418096.2344645145,1728183.7723829963,6701303.978435325,1882103.6361246929,2254204.6666554175,5183105.238801591,9859619.626331968,2150641.6210446046,5412029.209222065,1
2008815.2116155555,2231970.670619265,1065629.9691332,1165516.0889272005,1187485.4291765515,2059759.7460112702,1921056.3755309402,3466496.986184854,5694338.355731696,6862783.495166778,31423.785080187525,2857791.445845429,1979986.782930515,3282469.5524271065,1
1842538.0603778518,2496550.318804715,5296073.54190257,8865010.698062636,4259328.297392048,6404651.743902881,2357666.2752337116,2578341.5076110465,1827162.6314822633,4768934.724028658,266309.21212276904,5670259.347545538,2801307.9916266724,5657439.604230152,1
6532551.70292119,6973040.488263833,1052613.8304468112,1745188.0113261382,1248915.6048143553,3208141.9871318885,1279797.0867178154,3598243.630936299,2219919.0922646318,7471413.146658209,2902784.8135860683,6097641.762672075,1740806.0855659365,4424125.707744922,1
147223.7882322633,1959384.278203946,1632074.2938653196,7593148.8748922525,335867.98033590685,1280648.2155515621,326847.113539315,6355701.3763022935,3263116.6546888263,5467296.224811127,3089966.4538703524,4008195.0173526476,1729574.4992599438,4940997.941781977,1
389110.7144136959,4248765.072460242,3742792.1635271003,7553698.80583243,3128852.975947768,7195621.567849624,2635558.606226288,3217618.299151961,5692858.979637082,8194742.910720813,2035886.319360868,3449306.235069664,3447189.808939821,5922197.5637249,0
6140099.885987566,7230489.080660672,1266368.9185820543,9255822.179160185,4260307.882317281,9552136.184387222,1444814.3331355616,2666196.359547577,6484958.876056283,8856512.522887673,5440924.9827267565,8259050.330753048,3779474.9985635877,7717943.515347141,1
313640.2938950568,9239394.678292377,1589168.7690720016,3247012.0797326732,2954001.4067647974,2990884.97637642,374418.05692700896,9496534.05717952,6800738.4880393455,7350176.552641196,1490957.3847368062,2625178.1061460017,2641856.821107992,5141957.154415162,0
794868.719174488,1333068.7124394337,2163744.025058673,7276782.405221559,9049841.171044251,9319565.758388773,4504275.557714849,9498398.402020905,7396887.8201764915,8758383.858903822,3209481.3548719264,3871904.2591893007,5264845.985773237,7745006.936744872,0
2421431.3616630645,3868772.5263886293,370149.92869455955,3070079.535589327,1178523.630938891,1692578.8146628824,2941737.4934514863,4058874.6739125955,500746.34275944973,1588207.0671904813,4630017.523829767,5855421.631378035,1924234.9839348309,3253032.3445466645,1
3500597.3679087195,9981406.994800037,5526632.914368161,8973799.734125685,75560.32085144128,3096635.272782704,187827.82471550975,8830889.865108369,4692896.896932712,8872315.054157794,7549787.049231607,9451609.286616066,3606541.0012198864,7845049.842558123,1
347882.35386458517,3148994.311914721,3177141.122532834,7904694.600380142,3337626.6238724333,5318880.58273518,8722024.318595983,8863094.027677048,3306398.789581362,7914460.724780664,3534651.509359947,4792213.020493632,4415568.472788512,6958668.591213333,0
2815955.67941255,2964284.9907855773,1203990.790464465,4191599.418766989,856586.6137878569,3666773.0841039107,24645.273051947697,1378838.706727257,4230463.051001975,9889501.507624283,3030506.335370613,4458939.824437135,1869238.4127353716,4717130.508331915,1
6161629.490682001,9484585.96721613,722182.0654315435,8077105.129739968,4183044.4514690423,4758226.982064355,4441524.085756226,9502588.200622693,1089178.6703512522,6520702.502896369,2298303.1991588348,9920517.63523279,2546846.4944333797,7755828.090111235,1
8307161.636869893,8954072.964670831,3316905.563123997,6469631.153909732,543005.2231560618,3076028.305459828,556401.8529566189,2984375.8816315783,2806695.201815995,8016260.262100779,1473602.0400685566,1520584.0890705674,1739321.976224246,4413375.9384344965,1
3675692.712339113,6336459.413575328,1730982.9431451613,9954170.403817918,3462251.975508065,4566178.170123929,1117928.420959385,7264185.56248413,1872395.0497023177,8342498.12491556,1618633.433868239,3014358.533403608,1960438.3646366335,6628278.15894903,1
728223.407294523,1782880.8392026913,1599945.9359916144,1823381.5365797938,439107.4387600755,3390400.3832983547,8599652.404910196,8998732.718820795,7090671.556490635,8759148.555389056,3799361.241716964,6897177.825751196,4305747.715573897,5973768.203967839,0
3154736.8511601333,5325279.195939832,1131019.0558820858,4354196.653110826,3724414.060893626,7510781.023197264,380788.33986996626,1729415.9431688315,544284.5518754645,7149328.872936363,4288395.852367748,8660862.226438917,2013780.3721777783,5880916.94377044,1
6173196.603832318,7375266.790435313,2929293.9096761676,8422128.693326343,4017910.650468772,7102145.373031572,2990201.3947337586,3403254.4315247918,5384051.477041486,8176834.194462353,7506635.610731981,8655235.561848177,4565618.608530434,7151919.650838648,0
2985980.971117512,4016069.688332277,4949549.775745083,7277243.1550235525,4943468.3397779325,6567502.403936659,2138266.154809951,2427445.947637663,258738.772794879,8846591.749707088,1086675.9242971344,8432350.755082864,2675339.7934849956,6710226.802277565,1
3621169.6726882095,6706051.327896502,2001433.6680339822,2446839.0644347738,4307998.943019201,8489207.601619678,303535.0314415622,1057472.8454515021,6429067.6644974,6552342.26538168,1737130.3330175292,6686321.743150015,2955833.128001935,5046436.70400753,1
487814.35871708917,7190971.50070732,857835.8658627388,8018608.556360292,4248537.300255072,7849251.122518252,3304853.6261735694,9666928.034730952,6238620.566566167,6693597.038205533,1801903.8228619709,1922587.5519161134,3290350.236343904,6830194.460746229,1
1007760.733916936,7746866.485686323,2626378.0689430297,3708672.1025213464,935056.2360282857,1606155.4132189453,2553792.934321963,4112947.512576611,1230329.6006552193,1411678.3043126157,9457604.996693566,9761400.722596573,3360632.367328413,4120170.811045219,0
2182741.4129008525,4835631.720123757,192377.101127618,7824368.7633612035,388044.885377526,1199111.9637609753,4158496.4647489768,5397788.713641992,3188052.0255287895,7149658.389458546,3452683.1757710534,3462639.996534993,2275930.7305107927,5006713.565351542,1
4615237.930124214,4891013.209383417,1965257.5281247369,2472614.3907250226,1599065.2202467828,7243140.032033398,1185041.4984866076,1741429.4105425843,1882922.3504635892,6890600.928530217,1443776.8975443142,9557772.060253693,1615212.6989732063,5581111.364416984,1
2529933.876060372,6865001.428382966,3050586.9928708915,4777545.852335101,1255453.0569592577,4578349.581665149,4034313.6211896883,9855798.831638454,2080374.6759772103,9046892.83311221,90847.45854827721,2917942.33622575,2102315.1611090647,6235305.886995332,1
70946.22953049459,2181203.899141488,4154415.8874837877,8779224.248556733,1802146.7808313835,9713740.851232495,6847727.019258621,8817608.511600498,6706139.829014939,7938296.601796468,4915338.517029349,7849215.91848699,4885153.606723616,8619617.226334637,1
918281.2880398416,1577880.4336762067,5727220.34935233,9287630.630341182,3933476.936277113,8168835.618785587,257353.65930648497,2055773.7006615503,3085330.95479709,7170087.585060743,1378786.3059357598,2804722.5403030305,2876433.6411337554,5897410.0150304185,1
6240047.770273334,7254836.975138883,2728402.340104515,3420940.639915879,1726767.303976383,3793257.630312164,80023.73535206812,1104584.8591729058,2175294.9355793586,4532442.007660164,1866694.4417967147,6400184.933073734,1715436.5513618079,3850282.0140269687,1
58985.02447146248,6036838.1513822265,317689.84648874024,8018658.900040148,558707.2957806037,5324562.52532046,3136013.460611927,3178405.142762747,1138692.197910016,2282459.886113619,4610559.717839122,6563401.608863072,1952332.5037260815,5073497.612620009,1
1642288.854537273,8205280.2919817455,2038827.0269173905,3938151.774195927,627902.179770404,1790798.4923035002,102059.95066232291,1298827.979122299,606817.501128091,4572309.485814365,4211160.770014401,6107867.634354023,1517353.4856985218,3541591.073158023,1
5954260.00826327,7426782.38919185,262187.46761853545,2507343.240331628,4753078.432628126,6727872.245892731,1202354.2666202255,1284275.3034307784,794483.1237339805,1467741.5528632517,6429097.497528066,7381544.6750582475,2688240.1576257865,3873755.403515327,0
104690.939775489,1734669.8382753062,3304157.989496219,4055051.7328852545,1540009.5465451684,1721033.6174620762,4845212.020872699,5928331.385383626,3263495.3266063277,5070864.560664701,4197585.5604401985,5737623.948425019,3430092.088792123,4502581.048964135,0
4313967.859069754,5998271.958438681,514360.7379389366,3223929.106091318,1939178.3530710873,8846052.099329814,3295779.8739610068,9782787.302372182,2084062.7224318706,2639061.241198294,3451684.2457933505,6928369.979507885,2257013.1866392503,6284039.9456998985,1
6409597.260319572,8814452.548675425,3044888.779707828,3056092.6719816886,6355722.976321606,9773138.459321048,1901837.9386049726,2795882.058362306,50570.05922021495,1649785.6808125826,1535513.1347969838,3319145.996600923,2577706.5777303213,4118808.973415709,1
4699034.902318101,5380020.472822325,3269643.4024434662,7684358.69079983,1526236.3883540186,4113414.9329226664,396633.62001558166,9888846.07362452,5094243.655946516,8803283.465102037,3588240.3951061573,4947538.772706314,2774999.492373148,7087488.387031074,1
6765406.0686688125,7442424.682138797,3840324.351220748,9106316.776101327,2068161.6584969973,3491450.1751154643,1940466.3250109772,9211270.110550217,4172528.4337232695,6606699.252071345,999653.5347897068,7598017.201737529,2604226.86064834,7202750.703115177,1
2510020.4416797874,4233100.324597891,621686.032947145,2617147.979832178,1763178.0686789271,9742555.846374756,4277631.617554209,8689465.840326212,2808237.8039250816,3225079.6696285936,2578075.211572814,5007747.295023989,2409761.746935635,5856399.326237146,1
229637.21868537992,3124454.1701181754,966642.0429799376,2471714.853265205,2510273.006905745,9724710.901017588,2247268.2073127474,6910629.98087163,1041918.9955511773,7961258.131179405,4414641.36681719,9728389.405706903,2236148.7239133595,7359340.654408147,1
