avg_spend_week6,balance_week6_start,avg_spend_week1,balance_week1_start,avg_spend_week2,balance_week2_start,avg_spend_week3,balance_week3_start,avg_spend_week4,balance_week4_start,avg_spend_week5,balance_week5_start,avg_spend_5weeks,balance_5weeks,label
8212.42492741246,10941.881306988165,9990.772570895411,10671.304917769865,4897.515413055372,6817.571526460349,15507.073876656952,18702.111224246008,3830.636211001969,5337.473259152146,5814.710257044835,8978.451909298541,8008.141665730907,10101.382567385383,0
7154.190005336317,14314.939958094588,11551.15648016014,19949.68469171047,8227.233607391816,15666.480505495028,3512.8785867350966,8611.96569271823,6905.405597991989,11829.234630323786,5032.1321476938465,12755.625632548788,7045.761283994577,13762.598230559259,1
4611.11065577184,11699.26905202859,370.7654908414429,1053.3697722995641,6731.393462265473,18500.87411815683,4900.191275643662,11091.297111355985,5791.137152583262,18025.466870940065,3995.528844119519,7554.339078282637,4357.803245090672,11245.069390207016,1
5835.497561017925,12936.484192800033,8004.7493259710745,16615.417061911096,4524.984029304871,14564.039627394382,8667.429425896127,19683.570601754887,545.8838806342891,1040.0116529162453,6428.83358636364,17802.82697582339,5634.376049634001,13941.173183960002,1
3648.7730699265826,9666.777395665707,2519.7220960950235,6474.785133657514,4646.165741302056,12261.846908303625,6188.577123524407,13130.171831499893,4558.709927655047,13763.847084506324,1971.289815307431,4331.440734707972,3976.892940776793,9992.418338535066,1
5711.756876388755,13970.303734574296,7616.943116759153,16595.235259937574,8548.631670903993,17590.84216747053,817.5319170675472,1467.8923058467765,7461.118609229467,16125.821777986737,4480.297216709215,12605.902806067641,5784.904506133875,12877.138863461852,1
7082.284297186536,9521.88482196709,10554.634894172856,17008.15565868423,6300.852268551704,6760.955681433823,6336.936304857418,9159.51004449535,6876.691685841603,9943.41299900281,2547.050378672193,3990.0600836482977,6523.233106419155,9372.418893452903,0
5811.56768491962,11071.787381365593,7316.785769872939,13064.245121349742,3393.0234028616724,6260.864721685964,9210.745790290295,17069.269482358322,5988.138387001905,11651.472185806044,3944.2888122103595,8183.511132577826,5970.596432447435,11245.872528755579,1
1587.2460473822027,12189.28001533942,1069.641977112193,7077.258873480444,1667.1854450338874,17735.69589493168,1582.9880857517412,8236.172976126814,1837.0574891576312,13109.826712395812,1790.6082853764258,12700.969046874503,1589.4962564863756,11771.984700761852,2
4125.003958473722,10037.204162935242,5858.174616330936,12525.763532723035,5313.782870377785,16864.278039370525,1973.1010993680459,4232.4333289323295,5523.216335970683,12109.734321121934,1203.919030513883,3738.908899713737,3974.4387905122667,9894.223624372313,1
2161.4566376957096,9830.32981117634,1573.8159354059576,7100.674259775028,5353.394447797084,18798.588479008376,2808.9387748573513,12362.812330302713,284.01915510954876,3038.166653914758,1979.0308636667723,8025.120042619174,2399.839835367343,9865.07235312401,2
9889.128904324996,11852.297110939018,12525.431519505344,14580.769943257837,12837.157626441858,17378.66399788226,9787.654580848364,13561.299145580839,1221.5285553496976,1579.9601027656115,15653.719047389632,17300.471420747723,10405.09826590698,12880.232922046855,0
3847.9635143367655,10740.923293147096,455.29614183943056,1057.2632748655897,967.0734124997696,2266.547813065794,7351.143714728291,18088.70757755036,4547.04530678041,12991.955250872106,7987.653348505585,19200.29525221096,4261.642384870697,10720.95383371296,1
3006.7692821357655,10147.519604590596,939.2309749466622,3557.738802976928,4558.229520617974,16266.031738249794,4278.353855742833,17482.11824504535,1167.5843797940415,4233.160054141968,2774.3162913490237,10092.84120429588,2743.543004490107,10326.378008941985,2
3894.3484647751006,8564.66170666927,2626.3981481575597,4868.948852029622,3463.015459645968,10612.411163384848,4300.478742182572,9839.123019382541,6638.916665253216,13044.789557536653,966.8617041200686,2378.2280788649937,3599.1341438718764,8148.7001342397325,1
4836.365202585324,10102.195029179624,1888.4198006189763,3780.0084110857238,5940.537240326699,16174.186086897582,1843.407098205487,5559.462112740339,6109.658203217455,10807.944548262043,7440.420909049233,15367.745891849203,4644.488650283571,10337.869410166979,1
9626.604546419423,10289.531776398322,9636.63921391926,10704.850742134537,4000.003935999559,5391.505351886454,7969.192617560728,8655.2827108714,5877.705794513932,8090.485737409953,16540.698842377216,19759.84388617135,8804.848080874139,10520.393685694738,0
1355.9259695390558,12193.473534116118,75.73709460007774,1120.1320943247624,3459.8750920560938,18960.689378704355,883.3429729159523,15899.963218613448,2059.5737689715666,17888.20002634573,500.05113069551686,1764.2837585481386,1395.7160118478414,11126.653695307286,2
5774.957156336041,16089.168982666279,3673.3515956863107,7541.035287847012,6282.159008466333,18001.15012905433,5532.222253894711,16270.347145473293,6961.6878828123,18364.161978153974,5820.194514635609,14624.515234444429,5653.923051099053,14960.24195499461,1
1816.405239306659,9999.430394011593,1086.320709717925,12018.5032905281,1570.142241498038,8739.675384550541,1766.8339429304237,12519.986858823557,418.57035751861184,1646.8412946467142,5111.870103374522,18186.368548841907,1990.747471007904,10622.275075478163,2
8730.716764552388,10508.527702851266,10079.418980924691,12643.120875193697,14068.58407308001,18831.161006068938,12127.34118030556,13573.776916961131,2181.3326103822856,2459.257917974009,6330.3966401215675,7738.6578947165735,8957.414696962824,11049.194922182869,0
9806.586114040212,9803.448124597116,10313.333774204506,11646.59685555983,1066.7537620370128,1513.349942750228,16739.076037854866,19361.13161189359,6684.527803710943,7485.279912964359,9832.61093528897,14207.992699306273,8927.260462619259,10842.870204494855,0
4836.967229904422,11388.497134573056,4909.406788564864,13561.460747969464,5167.955457870491,10703.049387914805,8737.638836681195,16709.222139297734,712.1589372202889,1856.3070581902953,5049.905617885629,11350.63203494603,4915.413127644493,10836.134273663665,1
2342.73676668288,11596.105508744184,2122.1528551960023,8645.931460581658,3251.2944795252674,13678.79055789783,1164.2688825907883,8995.031917029653,3103.96955781843,19047.259548767102,1297.0636430933332,5571.988495300497,2187.7498836447644,11187.800395915347,2
1978.8240134339374,13862.784493267096,1704.994802849114,15533.25962236175,1278.8130314099683,7392.664931160935,718.6904027775612,13940.33592409054,2473.249286076018,11012.372875094108,3480.3315286587945,18439.917749984823,1931.215810354291,13263.710220538429,2
4995.152373717518,11500.836243425674,872.4921437145939,2214.0116233875233,9287.987234615903,19035.828466518997,2027.7746393237373,5960.3254349403815,7638.096702551784,13133.337009121242,5462.10454737681,16740.322052130723,5057.691053516565,11416.764917219774,1
6887.88650693055,12835.395889678271,5898.829342054254,16946.44688683608,5271.286753456487,9978.394806173397,3724.745723212045,11773.83990974702,9859.292681043136,18014.172351059475,7548.484406957813,14222.999347908699,6460.527781344747,14187.170660344933,1
7819.7582577312705,9589.092004516899,5104.763100565904,6828.755390920683,4879.882090755978,7706.211565594775,11222.916536073399,12804.556531942591,5195.452760500195,7346.949347706615,11297.510451893162,14921.281961215327,7540.104987957728,9921.550959475997,0
4861.88983808876,9857.808539244632,8406.594251224462,15360.686230459181,2094.017115435035,6498.669179289861,2060.1380488068985,4580.110939578144,5932.35638706185,16465.65564664815,3617.5944951689876,7261.729920371577,4422.140059539447,10033.370383269383,1
1579.1947820566822,12115.576885839335,157.60876065822237,2144.9367988507956,648.527148207281,5921.561955157725,1280.876434613522,19652.0634834177,4245.34879911307,17165.446734925827,1708.2591267820785,18621.451718048276,1608.1240538748348,12701.092138080066,2
2858.605095902518,12167.276202311157,4391.451053369254,16076.183733858688,2013.0959743149488,8463.703410235392,3722.607817700574,19595.053274340644,2028.2345805745395,7922.00952036073,1174.246576219083,4225.930615924469,2665.9272004356794,11256.576110943983,2
6756.135557452102,9947.046794973969,12781.31217148799,16040.001830791121,12164.012239806925,16002.744713096525,2491.9258495065123,2732.9159579251173,7580.449253773006,10393.985789349048,1360.4377948648535,2093.616440316241,7275.627461887858,9452.652946295611,0
1959.0416820557978,10206.900729272435,984.2239005376896,9447.755476864128,450.7736098935254,6342.704105398219,1725.1346197580228,8659.696246504296,4117.094867954176,14525.179812628105,1714.3383198143338,8472.115416304576,1798.3130635915495,9489.490211539864,2
9542.656770812533,10620.009648629466,12507.387415444995,14563.937917234149,1106.917428072342,1249.3203856710365,6134.0329095772795,6999.9222853577,13317.008597898333,15817.00903936702,10440.104807593227,13746.296363283212,8701.090231717235,10475.297198182623,0
2273.2831637145105,12912.141378087135,3199.8248463956525,13318.43561128538,406.3115870609027,7377.762834275056,947.0505406416712,10920.65554776191,3504.6822046737507,13557.801940947304,4169.641622335703,18257.977521265544,2445.502160221536,12686.52669110704,2
7653.994432823603,9449.094067074127,4791.657487790889,5248.3209318696,15236.7442804499,19301.228249371616,1166.4439093512606,1230.9350191065105,12338.352701060796,19427.697707445142,1452.955628081065,1820.0383270609461,6997.230801346782,9405.644046970763,0
4131.591732173818,10842.467320863496,8184.64197008852,17400.71529338288,3059.4739779707265,7144.1479409677795,2732.221520831695,7230.87550533715,5740.56773548092,15819.506945799689,3178.2651955458714,9104.906999105899,4579.034079983547,11340.030536918679,1
4572.583002617715,10762.62004761975,2565.1512686059846,7121.501975273086,4342.868262714488,8988.20913433244,9236.707985999185,18693.19748701063,6429.377072867768,14434.59792308203,2668.951634398935,7221.7167173840435,5048.6112449172715,11291.844647416447,1
10207.982159455505,10472.63600493125,7911.538800238599,8811.976121150827,3953.518313649372,5452.304047354151,9475.789012215084,10770.695171374315,11017.817020027465,16151.825317079842,14480.827980044722,16817.35503106674,9367.898225235049,11600.831137605175,0
7159.100452161532,9684.0408561933,8591.059314275844,10094.924829803322,9484.167999704438,15060.14274268279,6783.274741274807,10761.15774512877,1741.3950345811263,2366.0114697756326,6331.97600250051,9362.842995573212,6586.3746184673455,9529.015956592746,0
4289.553846190262,10461.06498318802,1285.5799823172376,3232.8197601918782,5681.491863386355,10044.53062941733,4476.994319777713,13847.40279483682,8017.031750745692,18044.724454303105,3620.5947283420833,8258.365064346784,4616.338528913816,10685.568540619182,1
5124.037172156687,12074.328956868978,1760.2295664964533,4534.137939355387,8884.34407481851,16863.168029835422,4503.410017415281,13655.276887174845,3304.0618894020454,7692.979134612353,5642.020314368635,14721.173091671282,4818.813172500185,11493.347016529859,1
5146.885881762489,11134.6045198512,2357.538016995815,7098.39338549239,10335.459245732332,19466.75205141293,7357.480492727462,17757.436276528755,1106.2487610493104,1956.7688658471852,3427.1928075291084,10537.210194301597,4916.7838648068055,11363.312154716572,1
2627.0582718737296,12275.487366603846,4386.890769914633,17183.897046479404,2231.7884053989014,14257.190752808898,2368.0962466946594,13176.497919185276,1288.829526791904,5409.776927342693,2436.3427999322166,15062.481135412954,2542.389549746463,13017.968756245846,2
5942.7425998468125,7602.156585940625,2459.7283081892538,3451.406962079107,4116.815096192343,5263.645896240349,8090.979509225542,11486.42883532368,5454.3104413009305,5782.746086938348,8211.245898684732,10560.760807845014,5666.615850718561,7308.997717685299,0
2619.474364480665,12907.198934921347,1846.812850726602,19871.085284972192,4727.89445832024,17538.531121637498,357.82254033066414,1315.6926693716832,4920.092487606641,19426.988136745967,1973.1267597389115,9909.828752055146,2765.149819344612,13612.425192956498,2
10753.039966862934,12018.371545279553,12309.829785989867,14973.01886421099,11748.624060711254,16552.74259236424,6151.776360006531,7215.075114878828,4942.843545958978,6797.448942004529,13789.928403289934,17036.614645297654,9788.600431191313,12514.980031751247,0
1560.9378408158648,9356.359217524861,3694.7101885804195,14823.911887276648,1435.8169159544261,5710.34646105469,879.8104644920713,13475.18063248894,1400.1489668005693,9740.488084406168,368.73458017162756,3136.9326534650536,1555.8442231998226,9377.3719437383,2
11801.333409323484,16166.75559513615,13809.261968364382,18696.67501914773,9192.521676018336,13208.8682360682,16256.853369503604,17671.20703017218,4654.334109449444,7257.040674756052,15587.367785368713,16750.124751825962,11900.067781740896,14716.783142394026,0
10819.803127024501,15082.795845929426,10661.78697374223,11927.630379965336,12776.355621416325,18642.87171251921,17760.73445706632,19669.588233238566,7807.494673302118,9623.996630847243,10055.571479882039,11737.974878978353,11812.388641081807,14320.412367109742,0
7093.518090144587,7542.640289092131,5937.496836052138,6659.150214435953,14683.909532329182,19046.18771577806,3462.2865580191487,3881.672246794785,2194.494165589613,2557.40677427632,6267.565314016109,9200.694830074634,6509.150481201239,8269.022356271951,0
5889.234336448659,11214.414567942855,6536.447097362608,14006.118644127986,4209.49419554511,9664.383597099606,2089.5302498900405,4645.332436141943,9883.198472127919,18282.220734002054,4722.460608514948,15063.624366845877,5488.226124688126,12332.335955643493,1
3786.0972573574973,10747.974514067319,1102.5000390907262,3223.0204147921336,6541.153590651233,18715.82249617855,5929.844947153548,16295.134850276767,649.2536008101837,1542.4163520243824,6666.8651456333355,12003.994930318351,4177.923464667805,10356.077808718037,1
4651.163623533857,5640.4661232756025,4586.120591398317,7202.764856635846,8072.708899202367,10836.521224309517,1748.827877195042,2669.463483751834,6152.238405636597,7661.911692974434,1377.12689764114,1630.8590670359647,4387.404534214694,6000.30406494152,0
7345.17183250884,8801.338083057011,2184.279499358557,2880.0937320441635,9711.878694853376,13970.194227456153,4200.3415691650425,5803.887858421011,6134.054913294586,8447.641145232243,12425.551602627602,13272.749511217826,6931.221255859833,8874.91329487428,0
4971.539156131964,11866.7227824038,566.7861847463288,1039.3089372524594,5259.120820720785,9835.177190117605,5776.564465314053,14705.529173742467,10321.370985247022,18599.564395360892,5070.834865385758,10363.887345755862,5398.935464282789,10908.693408445857,1
7132.31714806856,8225.658737599098,4273.437076328845,6729.738598782098,6541.589817920049,7714.775260413876,7236.038839565347,8431.108490797991,1421.8552235029028,1585.3648078640151,14651.271473525,18356.695992756882,6824.838486168429,8563.536630122971,0
2654.0192340959898,15018.872288378338,4032.0079074695745,19301.18408788334,666.0450979736993,10137.923056959495,3560.1460501953075,17427.250035590514,1757.04415797513,16191.956206133298,2824.1725551046407,10268.338555749167,2567.88315374367,14665.330388463164,2
2493.160258194448,13632.74620833269,635.4624488617545,4830.3055627928625,4126.451748907908,16370.903187915375,4023.087487095732,17637.44930669421,1015.2173229346956,17183.025113004143,1909.0196528554143,11211.147067353268,2341.847732131101,13446.566047551973,2
10893.366590279064,13889.916515483004,10791.278259776054,14101.798012613055,7481.786599210049,8344.79141030015,10583.50021300941,17118.434349325697,12587.387949137028,19250.765263541685,10607.399585009167,11818.518796609687,10410.270521228342,14126.861566478055,0
1357.0831970262493,9546.228496130903,831.4389254499076,9561.88754067052,2655.2750122905672,19623.254716677846,1100.1419487520336,6566.561292305514,2357.43077037313,10797.154621539456,554.4290727963456,3473.730384684732,1499.7431459323966,10004.517711175615,2
7298.624679522895,10375.014562677816,5778.378826074404,7756.817985893746,11210.644478380564,16029.07740724274,7888.671469571091,10694.045413084319,2672.1174588863096,3429.1450028758736,10929.572583784051,15040.849199968634,7695.876963339283,10589.987001813064,0
5203.753702762222,10993.0684506366,1229.5206073926472,2124.361211329907,9725.173789196155,18453.63848497254,7166.694076333363,15586.612293250946,5969.453894407548,12111.297805970951,3613.9515672238012,9299.684828375122,5540.958786910704,11515.118924779894,1
7658.402290526465,9754.88911716257,13340.074381496743,14347.39281138956,2133.864086435868,2653.2227903395096,12110.178960141739,16057.443618575999,3195.0875394973145,5218.085778243589,6919.698050001737,10558.611114000103,7539.7806035146805,9766.951222509751,0
9917.3636528867,12888.130131841428,4040.241889400416,6293.456531869091,14621.08505050566,16225.850128724405,12773.746711338079,14652.683946711697,9741.240787383853,12014.844372773678,11929.986847509601,12934.72603985953,10621.260257227523,12424.31220398768,0
1910.032085061777,11312.796367085359,2615.3879393414386,12831.842262591736,2941.507530997458,13989.125547395983,1171.0051190739107,9697.22662144271,945.0006850491271,17331.722578582834,1910.9595517253051,7693.478327571155,1916.772165237448,12308.679067516883,2
9773.987673329122,11915.100463465056,2284.0133056288364,2405.3005581481634,3185.0259267894025,4324.939746261096,12740.490462838792,17904.18078122364,11331.689746082586,12565.063029773215,18093.630770517317,19055.396953239226,9526.970042371386,11250.976213729067,0
2644.0092023051902,13364.44802435231,1307.0871555901085,12813.594168118947,4355.337153942068,17752.76120077342,3384.737115545473,16159.247773047811,1704.557558834506,12539.548438782924,1512.318843873045,5340.948160268957,2452.80756555704,12921.219948198412,2
1907.226555703682,13011.46620889328,2913.7571262209003,14739.10311760658,1881.5733488348012,7771.760998496952,2617.955789076803,19300.34233654614,1142.7837868987156,7696.881874131216,1903.1824826993425,12656.74861023513,2091.850506746113,12432.967387403203,2
6943.592248792967,9203.920107487207,7621.3253765091595,9653.543248162663,7814.527129707091,9897.703780147795,7650.718680667346,8804.144888872444,3972.406098196561,5426.848998372854,7125.084707370056,8346.01165206041,6836.812398490042,8425.650513523233,0
1597.9440122384967,10739.101767871638,2417.580066737701,19309.826283315342,2011.0701028239819,12498.224120162062,812.6163957493479,4302.688365423872,1588.0730970430473,7236.711869263301,1208.3552597941248,11356.007670434346,1607.5389844296405,10940.691661719784,2
7360.730419117439,8529.85811751257,12959.13689869125,16795.157354419745,5361.096751829802,7935.868176046156,2390.89834797186,2904.0156319599664,13013.929638414424,13800.521306696128,881.1105893096919,1147.433318411065,6921.2344452434045,8516.599157506611,0
2693.74517960713,5176.612355316489,4256.116985015845,9080.89840232526,3028.4710360539507,5963.31226107157,2721.0277959521786,5264.382703393367,1248.5841149710795,3018.5686416749745,2692.253191925055,4738.653188789737,2789.2906247836218,5613.163039450981,1
3889.179363293997,9933.837604346854,3312.4943207247507,9987.54264481431,1368.5776533833089,4013.0202842242716,7250.641538656189,19562.575756230246,3018.952628635032,6512.39162153946,4090.6267258531448,8774.761159006237,3808.258573450485,9770.058293162905,1
5677.23325830162,14025.049420350071,6394.709319163214,17769.585265882364,7328.3088568898465,18624.21148066328,3268.684214747228,7602.328665595511,3544.8685707782347,10480.064895562937,7598.134719543498,19675.523625705,5626.9411362244045,14830.342786681818,1
9417.201098571526,10805.417565504618,10695.37425989155,11625.315217136595,13548.916670083316,17716.798426279704,8032.978370255957,9094.624139451655,10267.694757293128,14731.739857769791,5451.452786650178,6445.127203778776,9599.283368834824,11922.720968883305,0
11747.627950463018,11547.601888441946,17730.177205109823,19112.777451522557,3497.1132187902213,4712.141899233702,12692.979189386238,13552.470384935663,17321.805757246326,18422.284663860297,3848.130473036302,5709.839965697187,11018.041168713782,12301.90287304988,0
6994.263689491312,8706.9498132689,8681.77796607526,12016.075753260206,9700.260677599486,12445.204489258373,6212.854672333604,8949.609101232994,7247.785806355865,8272.182083335083,4820.2225887224895,5663.707289608537,7332.580342217341,9469.35574333904,0
1844.6620577594056,10962.269333985594,1113.8280878389871,7589.687772553504,2572.8154282738324,13978.638125492012,2194.57239769306,11891.444314300432,1445.868915756604,8371.238707527436,2552.678186044048,15976.552653748064,1975.9526031213063,11561.512314724288,2
1589.305734056397,11929.200885638274,2059.7961568324267,17783.14331327881,357.97214893633696,4739.959088390811,2037.595885608168,7432.591314445319,1609.572425970856,18959.483364889555,2158.1978844783207,15692.523116566997,1644.626900365222,12921.540039514299,2
2428.9621118805744,13219.642607467742,802.5820295805353,2879.6991327021756,3281.5057466830826,14458.177537428403,2462.241558007756,11386.646584799368,2976.903715780837,12773.228095452188,3940.2959545047565,18627.79140045085,2692.7058009113935,12025.108550166598,2
2133.155040760395,10396.18169903756,497.5287616548734,3397.9747341154234,2060.461713873653,15605.428533396966,3186.9436811872224,13621.512948908012,3962.62281177439,16227.943559197174,805.1768689934412,7330.965783133402,2102.546767496716,11236.765111750196,2
2874.294327641864,14932.836681881994,2589.315166500822,16464.603891398576,2711.3140948239425,17077.935923204168,655.2075262541377,4982.707032813831,4491.606631654323,19671.810170043696,3160.9911182106853,15921.0668169165,2721.6869074887823,14823.624766875355,2
7086.605038567599,8169.964187200041,10499.09208050508,12074.517862648814,1711.0138326969852,1981.581340750804,5133.618164491938,7401.61062431673,13133.592357628853,15310.794336370358,5697.628475477978,6592.615163792184,7234.988982160166,8672.22386557578,0
10970.859390233372,11685.1568775827,11219.936745110368,12832.999502560293,9606.419231164762,12365.657155107676,15112.556795267148,16934.37656730666,4154.41424403726,6346.164153540205,10296.602648729215,11979.406965328859,10077.985932861751,12091.720868768738,0
3821.20595002484,10347.731652997909,2511.4955889987536,7942.7395217430285,6211.886215640539,19705.691517430634,1575.1848856323159,2962.236958472481,1441.9843229948533,4039.4151236744187,7652.904635321671,13490.971466622039,3878.6911297176266,9628.21091758852,1
6614.830221721455,16297.935574504369,6009.292230665105,19049.011665330272,3420.61189750023,6183.154191459881,6527.950170272416,17654.737103240615,7983.31093080635,19523.024419949383,9773.717953068079,16632.05902771061,6742.976636462436,15808.397281538153,1
4482.317785889761,10063.283248077367,1924.1011619482563,4614.611088403288,4315.64581507866,8272.613435005402,9134.374617689362,18410.96340699815,5082.264169353507,14373.552424152896,1169.471694044318,3570.960635628826,4325.171491622821,9848.540198037714,1
1318.3280097942177,7632.803233168,856.199534725901,4133.611972672436,1285.7349546529285,9564.589606920552,90.25598476557312,1731.6082494710488,964.2853161602897,8405.378028659521,3612.3248316047543,15287.35510316898,1361.7601243818892,7824.508592178507,2
1173.7222502069149,8116.328514259983,1290.1376626513272,7855.804829862344,1490.9933256872196,7229.140007111799,745.6069135343303,4526.411325621815,376.22708703892204,2690.5807576865045,2504.643866726187,16915.60924874468,1281.521771127597,7843.509233805429,2
5244.4969923892695,6773.26329926134,3909.544694961337,6148.3009495531705,4518.956776577905,6426.905393987964,4167.58712153673,6147.275241690552,11884.254423417047,17252.75507998147,1415.2024292599174,1605.81110896325,5179.109089150586,7516.209554835283,0
4568.437041067894,10915.15689639255,5392.575483123888,14764.773524096727,754.1285414320715,2232.849112241503,6029.9390441570395,10952.679797463736,6884.224429019508,18267.04746934401,4994.564062971852,8566.712674570063,4811.086312140871,10956.81251554321,1
4965.654973674856,10796.096711976486,7992.919535111298,15865.384845681958,4994.599418237846,10905.548506460864,3366.412174498664,5800.840011895933,1968.067980917599,3592.115694612678,6465.967582183904,17967.310358628412,4957.593338189862,10826.239883455968,1
1722.6236845313515,10736.944575546273,3006.76746118161,17168.69024352052,1224.6977242779235,17141.089251611345,1854.0110656419295,9664.456855230523,1087.355868022776,6848.109854808461,1848.1397354120395,7961.187094296693,1804.194370907256,11756.706659893509,2
1833.788632355429,10852.047224536862,815.7677509141757,7288.027007369644,3532.1256475461187,15190.762006743798,1914.4343281974284,11610.227927302567,873.5293785175761,4530.837007618672,2729.9886778548494,14055.123947344564,1973.1691566060297,10534.995579275846,2
10176.651752156917,11811.857064480859,8020.74730664877,9283.239793446517,5930.511524713419,8344.302753283213,3221.712041942229,4646.514353725492,18274.34264076492,19314.88407268942,12164.407781787204,19228.47863643258,9522.344259171306,12163.483921915444,0
5010.938634972044,4937.876348318736,5181.22935689635,5955.876703677299,928.0633885271009,1436.020159358949,3395.8310943225288,3683.3609673476026,8560.90297408516,9362.2022439587,5842.902649944611,6358.048819097835,4781.78589275515,5359.1017786880775,0
2931.5427469707784,13869.51204242268,3984.4302534027274,16384.00483911611,1446.641575523559,7214.410573769883,585.8542117322311,9082.780153978194,4850.924535998979,18922.830220372536,3583.225431907931,15139.073281799936,2890.2152017130857,13348.619813807332,2
2174.3298900935647,10471.07835193166,4123.176573415501,15700.553233467548,623.3519469481745,9442.226319629919,1595.3883889421602,6946.246936019966,916.6668526099614,3496.947009645207,3973.32169440026,17524.12575848114,2246.3810912632116,10622.019851448757,2
6437.454898273189,8144.970746695385,4693.215010565451,5351.4923293941665,8472.966640883476,13082.107968898656,5854.1852088049245,6402.55693695381,12013.421804550258,13411.678091762591,4201.98158921018,4997.632126539166,7047.154050802858,8649.093490709678,0
3580.0786807569057,17102.637963325837,2536.542557938521,8932.843735766142,4614.25507834704,17471.271511421422,2831.788295360164,15244.985106756765,2005.184598814584,16393.918966035737,4436.7894430509,19834.6170949513,3284.911994702242,15575.527282986275,2
3540.69701153366,8336.576501414227,1430.431684612335,3041.9772602790918,1305.7017814667001,3604.1213279275803,2604.5523157226307,8192.06378009352,2517.04421906294,7432.326847959986,8696.564949813304,17182.97281671426,3310.858990135582,7890.692406594887,1
5614.2465548461005,10799.866285903177,1827.4631476839072,5228.011744928246,8113.698462893922,14863.851167060027,4232.118225426798,8286.343137718728,10093.900758274236,18692.475623280527,1798.105854067843,5076.1808911925855,5213.057289669341,10429.372512836022,1
9613.16873469548,11932.766818768958,1683.1263011798899,2746.8207824959154,11502.317575018948,14032.655193456172,5873.353825728275,9150.429633632637,15261.15417545852,17431.014217998014,13447.832341846019,14198.76806923979,9553.55684384633,11511.937579364505,0
6157.708977334171,13092.47380565066,6974.848487319608,12305.071626419322,2614.9091809781767,7017.985413442911,8990.913932455911,19234.87072040259,5871.560122986184,12709.578512777794,3887.4277217455547,11674.238089119674,5667.931889097087,12588.348872432458,1
4126.553692502904,9697.93336462617,6344.965392500033,17882.014986727296,3637.271724036525,9558.771135889187,6866.214113545108,13197.280354961813,1465.939066494411,4088.1618203072653,692.8438476613536,1999.0686746156343,3801.4468288474864,9345.059394500238,1
2491.3457232393826,12465.314797474748,2655.610988115286,9529.25621100821,2660.224107243452,10622.971295437575,1118.6448448095016,9776.024820688004,1445.5845990376815,13204.168034044707,3496.7197900849724,18554.714579619616,2275.356865858179,12337.426988159623,2
9277.54841504504,8897.343008524293,7830.297872941606,9157.13254837971,7504.541200173468,8749.81361015682,1930.6825192078034,3164.960119446327,12937.424144689798,13846.693983427685,12717.020206342338,14339.84657921033,8583.993188671002,9851.689368124175,0
