avg_spend_week1,balance_week1_start,avg_spend_week2,balance_week2_start,avg_spend_week3,balance_week3_start,avg_spend_week4,balance_week4_start,avg_spend_week5,balance_week5_start,label
1194.111973777171,9347.911067033845,444.3283964664449,1771.4566517853436,1144.1316595036863,7590.948058845399,51.292446416052385,247.54051043268066,70.03852511007508,524.2135644360712,2
4466.688403013456,7834.938325167348,1721.910577896473,4881.03393264423,1744.2183692891124,3911.2136771204073,3741.6470957978495,6688.300883534575,1513.8520643224072,4183.163336084575,1
7846.6519545339215,9330.271549266608,2112.169679168235,2975.723006167377,4590.5444203311445,7527.616277646036,1358.4334722107544,2192.4898302795,330.57564880977276,488.07343001354013,0
5274.769833497255,5917.39597765622,1425.987903254109,1784.1530930868805,4600.165984713445,5921.843067189748,846.1167765340072,1080.66775221835,3283.34231684733,3862.9113156056474,0
98.35122710310974,4241.160851855106,1620.4169975536643,8588.126515778933,276.902595717931,5200.584047874762,50.23210918220535,519.528661350274,1635.1442896771603,7745.700572668963,2
655.4639063429639,2628.7354781228655,686.5452594055521,4899.355006271379,65.6088241852246,3783.822208764837,522.686339464263,2154.3527283832873,444.53994362447673,3105.755781337533,2
164.2857954703652,463.34138353400436,1690.1276298242844,4127.390548241961,864.2178280955616,1903.3653688389534,2156.657987501733,4780.243892702407,2609.333285616538,7234.847410712341,1
4842.944718502366,6621.799299812505,3966.49874567485,5146.64564900221,4788.448529754514,6982.155442315038,3151.881529936721,3988.3821855162473,4082.2379321455487,5072.7120504578525,0
2327.9620090425074,3560.7056574728417,2943.0080339592114,3467.7157936229564,198.40723102193948,221.0821297392722,5766.118557781776,6947.326051994724,2414.645066932039,3291.0321742491856,0
585.3078394918376,3952.310202245437,257.25482177196074,1849.1037179004666,582.7785036175289,2129.4107980549297,28.995967467680426,263.749142869141,239.40707994337257,6873.667125120408,2
4962.309287269592,6872.006540599362,6922.478537665144,7943.242922270836,3812.7397170398112,5101.545568085312,788.3626123651927,949.0074098542192,2880.702045082349,3255.758590187231,0
1849.6414064467565,3306.390037436727,510.968201462766,1523.5594478617706,1042.0273952168473,2436.478599553182,2314.906417174962,7626.290686797186,488.0196889772036,984.377828734022,1
686.206860899436,5354.735235750885,1315.3254424352272,7088.763752657575,427.4287847918536,2794.529155942367,1327.2165762732502,4774.361073492029,670.0888045544929,2458.582693533868,2
2591.197333566584,3994.8613335921586,6645.109267370333,8504.481059611911,6188.025759948256,8809.46207630241,3602.2385511030043,4537.0454804574065,5380.067440404882,6640.96077375347,0
917.2703007849807,8509.502177795943,2041.9434085224523,8058.824622832965,212.90962638465223,3754.5281346744364,1653.6225975109185,6285.083153110395,780.7098396301609,7832.673313501126,2
1522.6750105296674,1703.956786800256,1512.5582989216603,1802.2851907417185,3265.499384567642,3856.0104223145195,5018.14564470809,6618.537593763639,3698.698695506707,5562.13081429717,0
125.06196566822362,2217.7667032408126,847.5751964603706,7274.18192056064,1064.3354633738356,7203.641005604216,115.12131033743525,504.329545597073,1249.3770013507087,4597.736099500453,2
4293.791118919392,5143.077100767216,2467.622856172388,3933.1563196108286,6439.041432557197,7812.480367812088,4079.2734754701496,6035.485069275475,6317.977226415715,7624.490274015225,0
7375.97386015044,8598.433698109233,5434.470340277193,8753.820440952795,727.0134817524144,1066.546878047986,3974.6043181698005,4477.924298748314,3818.334503775456,4888.952891095688,0
3601.1633807299,4406.358538507911,6388.004987381696,8734.499550874107,3772.5672751348825,4801.245974000313,2762.1034350349614,3608.377487322259,369.3041033968848,614.4870285577964,0
3374.623717910214,6849.7398168880045,1701.056764438763,3245.17072725105,1009.313754544124,2086.2266804081323,653.3773621493464,1887.0025947532986,3241.2449687451467,8560.435346042008,1
3819.054782620519,4472.804141657584,704.9216159505334,1118.9341526764174,5215.681850056457,6695.052333288519,1044.7632485793567,1382.1778812991347,3403.098456224378,5064.036408404216,0
349.3425393755393,397.926969995007,327.20367227525384,518.0401077621189,3696.320130173053,4155.394098972642,3657.6687821670794,4151.439460745332,4839.3269097368775,7509.020452699749,0
957.0505767918866,2281.438423687501,1572.9749214290055,4429.172226103423,749.9531255627056,1782.6597690974374,715.5759332947569,1651.9151806913994,3146.2881744341316,6008.501134636002,1
5783.510597329933,9589.246455914501,5491.128628130776,7856.435333990673,3552.798641682624,5128.205333479603,8096.484164657039,9189.232428363928,3578.379345181669,4238.648958284205,0
2921.4848207100035,5717.975196608664,1915.7055240652853,5231.328938206055,1043.6088422572645,3127.2486351813964,3347.4840942453934,7969.270034733345,261.403284393729,495.20638012275333,1
7583.015716433359,9836.8639311152,2422.8574961572112,3092.756511347673,4345.317322661708,5165.602945207567,3643.100791255759,4289.7266275322445,7550.9244499095885,9729.8413055616,0
7179.2733501099765,9258.811647178461,582.9410499462062,734.4479962655437,4067.243727803371,4558.275563763709,185.60886755679272,239.61662520709896,1095.566280040025,1639.5221290172608,0
1245.810049192166,3046.9314889791835,3560.3597461212476,6305.608347906504,1317.4107182597652,4115.508119499571,174.06298168727633,333.26247986454916,2431.9597497715963,7214.727597574034,1
1134.3919741699626,1361.14587539145,4091.185608378529,5312.497953076193,4534.0484253403565,6457.268684360863,4184.800179388627,5896.289158162177,2359.878920463391,2963.5833145567326,0
3253.7698598421184,9749.69597874415,1393.4441433865884,3258.459831201833,4447.703978568058,9269.408836881934,2248.4881687300035,4318.302109085907,1571.633178122271,2999.7296384386286,1
3430.02744918134,5133.52777320063,1103.3493997058258,1437.209797941811,2332.6218340622213,3595.742756769866,121.2752194075802,148.60132570171544,1664.4667285902613,2672.5798953402136,0
4415.7575210187015,9300.076267524584,3212.532001131865,5833.903110398858,4256.756507756608,9572.848343837344,2736.4350327476354,4661.851774617397,2938.565126765983,5535.699122783162,1
4529.4072815084555,8684.845799938324,4181.033360737824,7247.289167027784,779.7022381442187,2266.2051717871254,970.5747579112058,1748.161880573761,2890.0554666331823,5201.830595889326,1
3909.379166372236,7268.312560812244,3838.8600361976332,8582.617133788623,3698.670640544869,8091.579432029186,3563.5540110136635,8673.994904058054,2386.620028656809,7095.645180769162,1
2905.393155523794,3535.54901536228,5704.773202077468,7869.258566392458,1725.347917666189,2715.3566827084305,748.6708136112471,974.9635025436924,1867.2461128782645,2120.6626080454926,0
4311.8583326138605,5255.111367221364,3661.554152704132,4643.1559463918275,5515.066669947101,7521.426674557232,3932.018104367102,5482.723502660307,2894.7715727736327,3933.0652706607707,0
3248.7142491646673,4987.482466738032,4363.168203948079,4968.8919038038985,4733.066484936106,5799.7161475519015,1118.044338166685,1610.850689439203,2913.4282236729805,3704.6026453085096,0
1826.0993493373298,2442.338135884642,2565.945826332832,4147.002648890814,870.6736309396002,1046.695270689429,877.5390445803638,1155.8976166710474,4716.584248334374,6911.374854172384,0
398.72470065026135,769.6675176718118,4680.929703599009,7998.4055967307595,3336.1169991234224,7877.316640638474,2364.6557958690773,6039.46998456279,1723.4235706014613,3499.8633258024993,1
920.9216366277856,5030.013144999291,630.7349244367441,3331.7571935838832,312.7666683582164,4629.08077786666,929.2332852846303,8419.149703080027,264.13754699178986,4775.927038706492,2
2732.382955110459,4300.63792470182,5503.034563211839,8405.490493179135,6499.623013910226,8823.026073161647,729.9335741094702,1141.3763263885842,3620.4187302991118,5187.232917114371,0
1615.440135135123,3309.26756654926,1337.4387796382018,3921.7138422471808,4270.879011301143,8545.100473330835,2892.213596204445,7188.705754531163,1796.39959491527,5316.397768351881,1
1074.9944159559664,6666.660639733217,349.6721463406541,1528.5922305981244,499.7055313420835,4660.796004284211,124.31554199720688,6699.709393696455,598.6506496662388,6810.519414079428,2
4148.028682305234,8565.782349326326,2559.7877053249695,6592.976749120419,2777.452098417154,6974.110885230569,4244.981968756578,9028.913582832716,151.78347612042504,294.7146549604692,1
1200.8827165581051,5581.942742845857,403.53944037383854,5555.989625297938,342.55604826065354,7273.29193691554,81.66129098002718,3351.782483338993,141.09757926715977,5441.021443578494,2
418.4028777732999,2062.690772942572,315.44906810424266,2180.6143992137563,449.7596155979668,4441.729570246343,2186.0505139499273,7903.196848424056,354.3033244642777,2108.593354777259,2
2267.5942068563045,5675.992072561651,3389.730663753083,6085.7174198955045,2840.112369171273,8345.118501513149,4520.603215077572,9592.228136672784,3713.107981474589,7505.6153835947,1
1485.2712647300257,5713.614887684081,1339.2470992133653,7305.585016905028,771.2845222448773,8862.045816899279,1405.1277128409029,4976.904529177897,198.63807556569387,1630.293149071444,2
3294.8394810390073,8147.7434435423,1835.1593278457317,4996.714667457417,3146.2396150223262,9223.255801121919,1904.8437176977395,5117.868612000817,569.0450233335262,1277.7918754484517,1
7158.8051192952535,9437.487654653121,2872.000113263906,3389.9341183809734,1414.0255225593226,1791.016821261057,6282.8079288292765,9443.312882481063,3706.0923778098086,5403.3873888905255,0
3502.8421137933083,6457.28569519936,717.0235835681841,1596.8547670498522,3739.715423814643,8464.044224543459,3840.5979151676106,8816.768618485637,1243.4420984146761,2582.9975757106095,1
6933.315740567679,8803.510140056382,3261.8353615456513,5155.52083336696,7155.518562943564,9134.409566904958,6409.80066178997,7621.374646774219,3195.915058120963,3954.21557263469,0
4836.103634447306,6698.618478050425,669.9908566621907,857.3080397923624,467.23441423334555,721.0881223752032,2989.9821874186805,3566.1015202242784,1184.2765921661771,1667.0760301479213,0
2598.1172387272613,6885.94077063596,1046.1196496547286,2999.6263855034763,3895.2441285857594,6555.184695240542,1181.8856006802087,3245.7726985490594,3154.4335557478194,6237.829248175879,1
435.1113669676116,1416.7536270420444,3443.025854945561,6639.948390083092,3043.145817500431,5164.53480604665,138.02780028755066,293.63131200353143,3611.541001427983,9844.262860904266,1
6509.550483228892,7406.154516747153,7553.175317487982,8636.33056011598,668.3007616197142,821.2012915558378,4852.338697166484,7945.47733077919,1860.4781408004737,3004.1767940530904,0
844.7310564066198,2314.507693576741,3454.6854439735553,7478.376814633719,398.0431002523291,721.9851648139136,1217.7185117533152,2159.728839093639,3472.104950678409,6968.681836252406,1
578.9858769102581,7994.49912561006,218.20282606020143,1354.4888495142288,48.985306802787676,1404.2689060221269,216.72814725321504,3267.8755006099304,2545.3013802700234,9736.649800642579,2
2780.2607171796567,3570.3392661287785,656.5756593394647,880.0164723991552,3282.205253039199,4610.280783441035,5694.783340490472,8556.195047092464,2396.889618132416,3072.3647519131023,0
1148.387159838367,2662.238253424503,2461.0302607411986,5487.106374921217,3800.699405695653,6722.39810212368,3719.6511777011597,7361.28151470835,2675.6910786690537,8228.603130438201,1
180.45855741676925,4484.202023996068,528.5284528241913,3386.83048119671,1142.3662736430972,6609.900551971715,706.4024917318445,8412.467889934504,1285.7875564384997,6094.475827578077,2
2115.7006710916926,7357.370061680869,266.8186894008131,1187.1630858137548,1.1693362613353335,2031.6370119737726,954.8618733871986,8335.97240788802,31.033488835061252,4385.970029721268,2
4410.459590429241,7493.941335466473,1930.4021490560733,5347.759809656803,2825.105777597471,6832.076305148139,3906.3904776063937,7112.504941297107,1575.9518984981264,3679.502578825732,1
2419.38144071177,3496.552359943527,4809.147136752639,5916.446788828545,2229.94075367453,3209.844350180369,6973.8423934247185,9035.477185755984,1379.9410258478533,2067.8085903167594,0
2603.820852319122,2913.7704218623985,6305.5549164193,9911.031757593433,5156.065867269139,8021.2912320716205,2056.101271127562,2557.532831877113,5072.023069730385,8077.693920729163,0
179.0224524264727,4744.330940532011,33.75565351327134,139.1022013866919,124.42545397181226,2268.6162488199957,1936.944907202485,7326.39292160607,1347.6742634456805,6787.637236635656,2
11.455733085622718,1966.3176051466683,1375.954265006283,7292.837822222808,492.3139747393586,1952.74285449496,1244.740331135463,6873.138456728308,1081.645964326979,3654.9367519732195,2
1610.3775695391723,7683.071198150374,500.3706563832588,3144.0538477263176,69.5496356898428,400.6876449406303,1514.285127271739,6465.778693110081,376.43216691756754,1597.3771771488628,2
2004.5558463277312,2406.500977152852,5357.319383305092,7764.295360981689,4657.557269369281,7339.289069471184,3328.6600376661845,4357.184850625185,253.28502241714375,288.03533586521087,0
359.3094488652475,2392.827751217158,1628.5272376240114,5732.610098983572,1.7064054202259005,287.04296399477505,170.55693472782477,6569.438795262651,867.3762565602015,9189.443784089804,2
632.8086438934903,9227.715971159938,499.8693568532998,3528.7014668831803,550.1441009408319,1835.4294632666433,1449.2722804103262,8949.513279053579,698.0502613838285,3714.7939791910294,2
986.3671186710914,2482.075806421254,775.4850395730679,1498.891408660754,2173.3831402425626,5998.134065492086,1229.2813468901334,2893.1034873798853,3259.821170667799,7811.260297752076,1
540.5699509524525,1917.5681045511371,1095.41778641025,4652.325018227963,1785.6176900913847,9662.384596709238,1802.52780109263,6802.907491569322,504.38530502558484,7267.497105411092,2
632.4243456856851,1348.3730795115832,2135.1182837076612,4765.028248580468,2487.642006475969,5502.43628069889,263.88765182652264,737.5169565449826,4916.546243572975,9523.32363223405,1
858.8371134036893,1924.1941149722381,2485.252680935074,6298.0671621217025,754.8852992979464,1411.0157741433359,4042.060148503674,9314.876969645427,1695.3287686262859,5328.787592201717,1
5453.782150289491,6165.554599808997,4337.110117114481,6906.424386338207,223.55520787374815,286.6308837116644,6067.088659296812,6952.61751876565,7025.586664623616,9492.604574168763,0
1680.404981288084,7743.499879701009,1204.7891161506861,5240.86352721933,107.24728441997897,650.2591011176277,702.6183305317685,2933.8211764546354,316.7915278775651,1641.1453702251504,2
553.2483507233601,7489.5718978474,1552.2597232133896,5721.393530629192,668.7725068116644,4092.496150153004,636.5181713934678,3916.2885235481162,229.7995452544218,9721.863537487327,2
3712.923360676285,5764.253003046166,1547.3091285425141,2368.0407470823893,6011.7290875123645,9065.942445089824,1086.1254036388736,1445.6380868494477,1095.8670321254358,1229.7547421474035,0
3805.1948455554734,6973.219933246824,1728.0167204369652,5374.682462536241,3059.0818107454165,6652.823103403477,450.4955654641887,905.8494916881209,2375.1602097230416,5308.688443980115,1
1690.3171411214007,6105.18716688629,1076.2961199108222,4832.739450619256,342.06267483083894,4019.997226835928,974.7473284557385,5599.155169832806,473.6597151132744,8359.26198163723,2
654.4385930526954,9690.953713142695,397.64068452316155,8413.88540647669,259.9654944089844,5446.841763790533,611.8640161622656,8920.858872395147,497.990894647008,1965.1464816679581,2
307.48533975294583,479.48290948353275,8374.951972347946,9404.136096672826,4615.646607682048,5437.718483068751,3433.203768629324,4047.6017245885982,5747.132479750841,9466.437518486287,0
103.49014744834886,1274.3990071631886,465.5746633134246,4317.584501196862,2014.493036368156,9556.326014377228,263.451036320105,2849.154111981376,416.6481207463714,4900.216325928739,2
2408.4444178902877,5083.25904357034,2290.1329331585666,6004.151234515616,3081.0558437500813,9726.051503613435,4445.63066747287,9202.664800424083,430.9728921806453,844.5934819990703,1
1815.567255960612,6329.657172276353,1561.6551586042226,7900.2214209588365,589.0694018463552,3788.2838907997634,61.00589862187132,756.2827005162571,533.4503641073562,2350.966042715366,2
2438.7743867026015,5556.292808950992,2354.190985978917,5448.314741829313,1800.4418907453191,4464.498983083911,605.4910537875106,1663.5633195060298,5295.171430749318,9485.401954663694,1
998.3034600966841,5628.3899407158215,97.18606198830575,3970.3378682397515,403.2176641042638,2312.9357592550286,874.5374855504389,3633.927432133697,2120.446064753178,8218.271182784287,2
7906.618282654946,9326.128265959114,5234.244111240488,7068.917560889625,341.93634119253807,513.6393517340014,847.8401439295551,1037.9194877829877,2641.6261721847095,3149.1594907647764,0
2994.3367300640616,3392.5446702049962,885.8508238094396,1230.1817563365205,4444.75105428405,7172.652062303226,6087.602052417402,7669.503187326131,5678.364931397527,6512.1321391292,0
1508.9245671676656,5697.816687941469,475.82432001798634,6523.488635120117,128.132573741476,4532.512498896626,2144.3867473819,8546.852846066564,98.85786967223878,3627.0423892311837,2
2194.6035020959425,4507.635440117294,2145.509405214309,4432.970049777697,675.6309600967112,1261.5941025636532,2395.6626615132786,5752.276226234312,1066.5821850099564,3535.3118859014303,1
1145.877274784718,5455.647088478492,619.5695385423519,4464.207461577789,487.1689691886826,7314.901292203848,165.29366995346206,869.4701386542491,1544.7570745848493,8201.612840773952,2
7115.26715523512,9162.009615592367,3391.4107424057934,3924.989209306461,2429.6668408062433,2770.8160275607424,7486.86424186524,8511.550819047354,408.8710502395701,557.5822640134148,0
2873.6506643557805,6364.884987427435,3737.8677025425063,9310.132138554942,2529.415006240404,6183.088848493925,4695.595990374115,8318.706013205434,4847.583069493284,9728.884087923389,1
1205.7188182001028,9838.86670017736,1030.2223329042858,4316.811157082338,2192.525948093761,8233.252474252244,167.08516289421718,1351.599313650016,378.91719140238615,2778.297959320236,2
1781.7168821232738,9425.721824283377,2879.2484403561843,9606.808521214725,192.41911283940567,944.0534031251464,403.57376224574205,7271.148572622841,907.9763866374011,5591.370004325492,2
1465.5414947903632,9471.450632645476,389.6715208155212,6074.397646764546,24.845089891510135,198.44460851869627,575.4213794367797,3357.422699326402,870.6563220392134,9877.194449440038,2
3198.406867102578,6760.817197064501,2215.9987223418425,4417.76958723909,4342.775229734053,7762.626883500085,1447.992049822132,3744.19160877539,3711.3279042273152,8635.79344520314,1
365.58933928550465,6470.107977890465,157.11323625798272,1058.7293593255772,865.4614312204834,3900.082191886413,180.00525316727388,792.1225354588645,58.56836389140943,9761.206228375258,2
75.14719477602023,362.63632278769825,670.201161851354,4161.877953763578,1529.8290351839676,7889.876507929911,293.252468732524,1010.640926438653,1852.9306272382455,7563.6912222117035,2
346.41149307108714,5313.43275932059,2.57197765549288,239.09115645451348,726.456860415939,8520.107088768984,557.2151460745533,9357.286732025814,959.6841851136481,4216.880414507924,2
3244.349006892186,3719.1160837390416,5540.61397083423,6179.624821541101,1749.8072567910954,2527.125959878577,1585.8249641009297,2094.1934340347007,2526.12158570154,3953.725493901916,0
1471.2911414670805,9208.807890139653,451.080650566663,5540.293001624908,2117.050447949993,9115.508142240451,117.4687625870323,3496.009566510872,298.10729324654005,8473.1769539738,2
4545.098411576196,7556.723097407447,4757.949170218676,7374.244151253241,749.352745833835,886.8121145701858,825.84959159386,993.4935176959399,3794.3869491252535,5354.716026084045,0
4300.738215825893,8084.481341300119,2159.473565612186,5559.124842176453,171.17083691111068,414.19199604728493,3817.2106530198403,9077.7795240161,510.3869508255249,1093.6919182550055,1
2045.0071296786364,4304.155597886313,1660.1111892841882,3058.322106496315,3633.9045421729506,6894.251788817415,1295.7123999598846,3056.79954878851,5146.626438308646,9895.13431402458,1
784.8894681287005,5833.254519684078,106.6559382715163,557.5010075607947,505.0568238023277,2899.2911570058254,1317.578749106607,4489.985373079142,193.68246379497145,978.6959267992318,2
1900.6093045670737,2440.977722360486,768.0081797675866,1046.4860132371891,3333.3715533932636,4951.171406889478,670.680642727122,994.4016743899407,2221.0089773784002,3334.2284342836324,0
5228.796279211869,8432.532969435892,4926.755290868792,6690.4712896592755,3820.167106508374,5921.331916602951,3011.466136983086,4196.1679123130625,4615.954461668238,6602.786211791075,0
3727.2187756003514,8200.208124445871,957.3114353048497,1848.1489236724135,1113.1931555761598,2102.236658460887,1447.6504824285337,3039.825198466892,1670.0374724428773,4554.794671830426,1
220.96457843270676,1596.7991868935203,33.78406868283857,409.4756185061278,451.6581127476078,6845.858193705711,454.4781728495463,4742.279439677683,802.0766468228439,4808.3304634370825,2
4010.2184487256372,8313.771118367278,2002.2043575485252,3865.352287990575,2499.2955377837716,4897.445029028156,575.1000510307251,1745.2575008771207,5396.052803774803,9283.951451610237,1
3116.332114711088,7708.7974478671495,2840.083488200088,5872.654504824744,4453.772204813734,9109.106915025499,2769.6837634364824,6328.786640634452,4264.703285549849,8421.277555409364,1
806.5552474209234,8110.523141431648,1975.2692015870612,7340.514833676618,1360.3069836146924,5540.894945765198,175.26546001014935,8376.518919028576,81.51892953638409,1380.1610506934192,2
764.2949344918493,8042.974180632791,1090.1262466506507,6102.4330630845325,919.6973627983186,4289.112669891483,1798.5886376449578,7909.0381214613235,100.30789319648379,2917.386875280415,2
1775.6269227567584,2579.5081174254165,7074.342938937719,9071.014884239392,1125.5706446783602,1277.5607532626723,564.1052314774732,717.3288339884914,6343.929901441257,9500.26553660895,0
702.2297637563786,2227.2448774099576,442.5900416508222,1125.1641876693393,2177.1536312595094,5353.49922692367,394.60791266637244,977.8587462387788,5005.350357272901,8881.856083902798,1
821.5335641157097,1190.041444809465,5642.112205350021,7530.95748209665,7710.295680367014,9219.930406854748,1301.7169100310489,2133.8262068713693,4779.6315190695295,7774.666418728786,0
1280.7730004723846,4330.872231493635,651.9910513534109,2638.755582641361,922.8087139196952,9061.125596852382,436.1533693762071,5368.248095461633,410.4424314383174,5816.120807775721,2
3349.142725296521,5863.766504156933,3449.182922321052,8346.937484155695,466.30175428478725,920.0087616169699,1166.0119957890442,3662.892543928757,199.4705090682071,469.8827208649752,1
448.35843696684236,5660.374728063237,1714.1979412897979,6338.892760303069,2286.7659187675476,8649.000964434303,607.149836720989,2056.0391335856702,597.4883535083445,7365.574796739139,2
44.087551309038986,706.8150732983663,2217.3986286885947,7516.026966918803,230.63368589279088,6234.175345918681,317.0104578257563,2876.408001920971,92.47339646962477,1098.4296063798934,2
6932.164868373789,9548.345237408537,879.7560923534718,1384.2470402477463,6129.208839380911,6822.230362022867,5699.971453360201,6465.153864381776,3288.7252202823765,5035.475715383986,0
2251.050327002948,9716.830924791122,2240.6018744289754,8898.741308798859,589.517607166722,6876.917633628427,223.27998203124622,992.0074321234581,508.21609872422226,2425.2632700480685,2
5773.255623554259,8369.896698714638,2900.7949462986685,3945.9150951673196,3980.623288389609,4663.228111668346,6992.455880836653,9833.803262205112,6253.50231899927,7127.008755888733,0
4015.980908046168,7823.316352881358,3813.957491748774,9452.698174174146,2851.5293898369414,4832.2498649041,2914.356927654171,6773.269042203654,2307.9235473360204,5055.091710229517,1
2714.378114423653,4864.61239852591,2940.319997630665,5031.446151532125,3750.9096940373356,7339.69530655848,734.1365955210726,2204.5897459806006,2059.414241255413,5689.940570137055,1
177.14998635936593,375.2257019089103,3047.8401628223965,5584.936607187762,4677.352261776092,9283.544698834332,2250.1371190103428,3995.2405223009932,187.79712332650885,509.87060743656406,1
156.78085820062176,307.16395486835063,4187.516181947892,8094.978315859736,1630.8077142544744,3439.1361944917685,5521.111783585625,9921.442123232637,3366.667741893955,7614.659342526618,1
754.767149003082,2267.150139713853,3828.474067149906,7226.745652809721,1009.1780725612692,2047.1910188940699,4884.657871550441,8959.940163889862,2736.583437080707,7721.257351897637,1
3964.11527793706,9729.60767095249,1997.6334931166018,4229.676127521594,1639.1683314792033,5439.920161886161,449.595206003854,978.4571416428698,5106.715018790092,9071.126380987107,1
2539.9427324397193,3524.4526725394944,5350.9723561926185,6188.1547721644065,5244.542761226563,7356.281861137809,4887.115117427922,6461.773652292044,495.21425580973136,774.3894344878292,0
1043.6219329026685,4876.308155092118,48.20227819117287,257.77246632998936,157.6343191859388,1456.503552412646,350.18823573718475,1167.876485866966,404.1671993343445,2191.97059072514,2
611.4277646160944,1344.0794656546366,943.5687647916396,1616.1835315118963,3705.938819189373,8255.669699000575,4099.398496726188,7182.746759108471,4635.123857446083,7885.325127123116,1
2107.72367082886,9026.904643024676,775.5333978867898,6889.155249913918,892.3985965479143,9277.689400432962,1079.7169000587714,6411.134615213106,666.0907328285134,6014.797646695512,2
7348.598851320129,9097.533781670472,724.8357327244869,1102.1995251783594,3497.27739831774,4073.5101769057833,5293.225325219505,7244.7284796410295,6349.3134601482625,8106.401396249693,0
4289.879812714263,5063.110236379066,6478.622716150427,8443.375380506608,3756.609886325571,5379.031793717543,1435.1959386448827,1962.6549841691274,2941.359282921113,3764.9654004866206,0
3202.230449177269,9149.804780213914,1387.736645691561,4027.312766710349,2378.4748604621445,6317.781755228605,2611.256641235957,8223.694506997137,2562.4683130546246,8022.519986145968,1
848.6700407114489,1611.3898859638523,3663.417694341536,6158.919591214394,240.8667503846104,601.162497830498,2326.9572971780995,5542.646643572422,2940.65484642949,4960.795093136867,1
