balance_week1_start,avg_spend_week1,balance_week2_start,avg_spend_week2,balance_week3_start,avg_spend_week3,balance_week4_start,avg_spend_week4,balance_week5_start,avg_spend_week5,balance_week6_start,avg_spend_week6,label
7813.649527443447,4446.56960576922,7941.658663470386,2726.1683943649846,3960.8712212766677,1631.347745815746,579.258053811,318.6137264654177,2218.475387463198,973.1340760381936,2978.084051923997,1341.9758800510228,1
2806.749251714615,2293.8923173681856,7282.542538722355,5442.657330155935,5617.1202449264365,5038.328281138687,6791.443847980465,4891.9730814856275,6939.248890415818,4778.349869436606,5899.52592642601,4032.979377968314,0
8500.181458110761,2152.8770654467635,1109.789664386994,3.6219575902902528,8925.038450150101,2391.8447608879123,3237.893552881502,86.30600775067764,1985.8816024842408,413.6126491656076,3691.236332194819,503.7333140367637,2
4308.550229873025,3800.1255085467355,3918.921858654761,2361.1876647980157,1819.6841130894009,1174.505118486542,1302.6267321860814,1072.322483323669,2107.1230871608414,1528.912175724679,9301.865431398039,5351.107698478492,0
5961.614254649217,3697.788492039351,5912.541667956259,4289.610532536853,8238.873371816542,6783.918028257984,8595.304461418084,6449.398648499623,2302.802583309707,1908.6463748502363,266.92429291310054,177.48673360986018,0
9677.703739793487,6636.341951775333,343.60343140108864,265.6646238673877,5230.782924425756,4433.368626719006,6326.012569507146,4818.765445160371,5548.403776247322,3389.0585401731614,7346.717409951557,4313.480538167179,0
5241.255816832867,3370.009707084824,4340.612077231501,3834.380879682886,5734.630327764266,3699.8657789358845,638.2492176511408,397.97411843026373,1797.7607945903562,1363.854499285975,9659.94113588365,4899.4335043539195,0
5027.564282430123,3753.217121149819,5428.644540638655,3510.2135757836277,8950.43747923327,7113.097127936797,1268.0027776050792,936.8785991191971,967.5827638555273,820.2456950201715,2702.3858061171154,1703.0437026105308,0
4590.148230828996,401.7373549814051,3980.523705827278,890.7796142434912,2100.7618105592105,264.7640390954892,8194.010617681979,1850.6237272204899,3041.8224531251417,811.3177870157181,4097.346251936456,787.5529816096,2
6286.070108592712,1533.9062779530905,3760.7644576051907,66.38592112727449,5353.967894522125,857.7208396917833,966.9694768172255,265.426053833922,579.7439431345159,88.1647121775428,3307.0883153022883,525.8042427141643,2
4669.820760194949,205.636810147394,1512.9731843788204,35.58808354095358,2445.5190548459377,593.7650392683338,6516.8006845845675,565.7006798710389,2019.0597592113686,114.33462616521707,1215.827720219664,157.74358245778856,2
9129.03082638003,2841.4857243475885,3319.348378981881,1045.3386413149758,6448.379686792274,2082.9178339100476,7945.318886562561,3679.8400614153256,5283.92833428085,2649.8156585425145,3494.6048858205163,790.3741095699311,1
8057.0753831634465,3316.68950978398,5915.526985319351,3279.6901447643045,5782.209300422865,3200.740566090213,722.9862907352071,293.9767446450904,5066.406582303704,2571.9110538231207,7374.999954926998,2622.1319039301343,1
5524.229537547485,535.3489411143444,1739.8253161728856,183.04277737544143,7667.835621310422,812.5765945802805,4405.605849114432,609.5477377483984,2916.2880403026174,799.7125894311495,7205.926633965364,635.5511433957074,2
3607.5214634917575,2964.5116734860208,6716.314176829751,5369.481042220154,8315.682591361823,5034.589231671816,2542.015967423289,1897.0022878234279,1245.91131820491,915.2234650714146,4298.18707531496,2461.89481553545,0
4486.60935975871,1106.194345683035,3123.9225974800843,25.87346920714732,8573.161608164632,1371.6275721102454,4522.6054734425,480.394156134781,9860.014246886965,319.2018798835712,8962.963258052057,1449.558618189706,2
2504.8619212054473,2225.547167696121,4508.308988558439,3976.933337974349,4079.247069960179,3140.2405703697805,3864.9986683968523,3423.284128836301,9459.920455528612,7260.5179846403635,9260.861664764989,5921.551965025503,0
3896.2385236759933,2711.956107281123,2358.2321093721484,2103.7969430526346,5027.906606857129,4138.207178004552,8823.4964778073,5918.4367143186555,9032.306431989411,7955.893961320575,7808.447332516002,4969.055196895443,0
9542.09301697573,1333.2909097174695,1347.8965516959486,90.4980798350869,3473.9644825682935,149.7371760028483,4159.906448860405,750.5764353097159,8698.105619372911,1311.9848309139643,1294.5822468404206,138.37175306108855,2
6129.055547765968,4599.401927645352,1781.7627251813242,1297.007290249596,5887.052231730593,4588.754017105315,4738.194992889503,3957.327761055229,2571.4358811200423,1735.30332066707,6172.994037392011,3834.9103247813546,0
7113.147464193119,1940.803084009137,1957.7947767618252,430.9325802001492,9664.257384719338,1460.1316138909335,9365.786477792231,257.39063484930017,9911.73444344893,837.66085810286,1251.4512228658184,2.33159240037817,2
3460.4755564998113,910.3963630267492,785.4818644848485,68.13730832783635,6730.661177724956,1104.715611685674,8259.261423397716,522.6962840485384,6718.193643991542,24.55461611710119,4717.153910697261,412.57400904115855,2
9062.703377808699,350.4457528250546,2078.638713508699,36.38778364336608,5045.2875365635755,941.0934728151013,6032.875845705045,168.53419796826643,3231.724810684052,873.9796139932517,9740.069873570734,246.53267174177284,2
4255.597682014638,518.4921460434695,7882.1286679673685,892.2307001383022,8750.182306284225,669.6367683946982,2222.8922356925937,583.1285871550648,2729.099569168939,38.325555515620145,6167.085016034423,575.9847936648636,2
1274.6988669283878,414.11247388333896,5086.073967562594,2843.260042060172,5018.849618825888,1588.8176713783953,8492.014066619244,4709.0084254904295,5059.22321270262,1577.8542019996596,8096.177496685827,3209.1985030642727,1
5809.766800998052,3453.1980763902234,7630.571444934348,2347.7722622711212,1232.9908598713819,737.5587886808636,9428.509619898143,3687.014714091426,1326.189437014486,565.925097627726,2791.56715566649,1237.5086469555463,1
4531.389707046725,3977.177378806657,8101.409151562124,5468.578732076632,5729.02547703568,4098.811506574077,2527.795103790529,1922.4957867719686,9135.620836847127,6723.953196822948,9934.670648681267,6182.949820741183,0
5589.17653033908,3335.0286470162973,9953.552203355135,5508.226602728133,5932.489078811392,2806.618752577876,6360.461269806111,3018.316824550235,341.08106733985596,142.9628154506895,8969.838532085516,4097.711921483953,1
2703.493590151951,1898.2033302430734,7286.30121626372,4764.573507998156,1377.6578378901575,1039.911447610782,9902.956135831577,8436.331823671673,1575.788664926269,1383.0898986880786,5028.277085972908,2798.809908834853,0
8669.293435117772,1106.341874363587,4403.972426910651,1247.3985822685104,8371.751271396943,313.7196321051556,7104.705507294162,1348.2155130241056,421.9220704334707,95.99186003463926,4330.767926363104,242.3763378231493,2
5045.592586737627,1679.1888923854326,5627.263619720194,3197.885644229256,2287.161213157242,1170.9615011787046,8615.083843946124,3228.6547817082164,4918.55204019706,1626.5952409887107,2616.1666184617816,784.9438837989734,1
6730.791752924349,5443.645723087599,9200.568619978183,6514.572867461854,6222.751648207671,4490.547951780159,9984.864610192371,8074.914386455302,3103.444563133824,1978.09026242231,5332.474509793717,3361.717841971313,0
1354.2507459966148,853.00878223216,538.2742931987052,425.1776922768579,2033.0204437363766,1734.958102972198,2579.4974399991547,1872.7368867434013,4031.570562576959,3466.6739775173687,3064.021316582141,1899.6735007280422,0
459.933368020469,74.65752367324873,960.8981171426693,141.00084351475186,1171.137404781932,291.2049463001754,6301.728665711739,1648.5458432212863,9141.413550623689,2499.3950764614606,8210.94725545274,806.3060497491897,2
8392.730780561065,4472.028800737451,7333.562433266088,2966.760860937696,7774.288105051266,4625.1685045971035,8778.034017282756,4651.712838418648,4289.397299981849,1934.6442805341267,8720.007199585645,3767.9987527748826,1
1740.7562808349064,629.0563267457047,6801.174372451998,2406.0731707523255,9260.032838642965,3888.9207882319965,7912.089858267644,4640.750269589559,3843.931851615743,1324.039135687315,9517.860687355427,2850.0974502447084,1
7043.574252429955,5574.015681106961,1434.8489988352505,1167.6021392395778,2465.3368694740743,1514.1682169526298,2880.117939906743,1943.0220697542604,9309.114919957934,5646.0159601958885,8807.413480145373,4935.688359676388,0
997.7583263905353,831.8389080890682,2893.3692548480385,1907.211846766941,9193.054076000724,7435.353057673028,9642.185525354036,7951.417372741014,9533.66450460933,6039.94756573624,8126.909083031945,5030.110406066228,0
5996.545696892977,4286.134212682762,8203.285249577984,6430.864052378293,9961.89067179501,7922.6505719487495,2067.954841211874,1412.72194604952,4707.673379697613,3156.787893037618,8458.084917007467,4581.102610611359,0
8206.443347218994,6112.331971277705,4136.729035658083,3227.1050189115085,3079.8563330229417,2146.5808730648414,5421.483577682478,4454.978873494886,1533.2129153615547,1215.310076285419,1587.7974065512562,990.7224273419406,0
5671.238644565978,3642.497175323512,7617.662450864244,5643.2628820200525,4365.858256163408,3723.512634182892,7644.06430311938,6100.460621054744,7433.446905228722,5384.288079172204,841.2573343591978,495.19057389766147,0
5348.457760004535,2899.8160806579344,8078.155601344498,3126.2124573511505,5434.489402322353,2263.3814462719206,8983.95244962908,3027.806524533793,4954.2575648173715,2680.497177782239,9417.857729016081,4161.2355312219515,1
6967.277043858237,2469.7227492166826,6915.449485585837,3614.321865886673,2357.444686348705,1340.5084436770164,4826.193205284199,1989.1756139134914,689.1478421840225,228.30826496005966,5582.76427874345,2112.379639924316,1
2131.601708932927,437.95641147478074,8997.094375392857,1363.4185988437825,8040.286775594837,1552.9432547923793,4678.06233326073,234.6167061761735,2133.7362463270842,310.56499511718977,2744.64640203567,377.4721363517823,2
4516.296357901598,3583.2607769796673,3811.167619892551,2390.4256365350348,4788.164516682797,3165.6816080592507,9871.284421837121,7377.608323077888,3966.802676876571,2456.382021962813,5979.759770107496,3280.6442061078274,0
6600.2938283753065,4809.150525178177,664.6052254752411,446.0425102768508,6738.438069837284,5296.502990683662,7047.532112761016,4681.641354698188,7163.524968353941,5974.355205571327,4137.634632422496,2616.008537702936,0
5059.702252780549,4517.672673422923,7257.670046235845,5618.740390390849,4062.5955009093477,2598.8172717029697,7709.234758048036,6164.570453179768,1896.9083914476555,1242.1112134067735,5019.292361668565,2941.3644300040983,0
4004.951303586023,1800.457100589384,5071.830602316653,2271.9701777238074,4370.642953046478,2458.3679071753554,5664.248037467539,1705.4872447248686,3249.590657170833,1711.77251374625,8896.976922874335,3211.611755526265,1
7744.371020750294,3256.951459094885,9315.005017189613,4894.170684110585,2184.2542128961327,1128.807629296078,3681.0754636854685,1841.5398679047246,6867.933797926426,2567.869999032208,6926.24877882414,2373.991026193502,1
9168.009391799982,7819.659444716772,3735.6805018691907,3221.6960366035946,9074.22327331273,5683.315464194378,9342.375569499902,8330.587506725444,4004.1495324702323,3577.80374538292,445.1295101157502,302.2775343630513,0
1970.4046798523293,1347.262411688439,7071.148537253678,5536.843296185341,2369.8721350901014,1933.7014384928887,7495.276294282707,5141.868494201975,5652.087697173515,4136.178780235665,6497.845795800231,4191.987314757286,0
1453.9240527564846,871.8898141334183,4292.608693344899,1528.4442392610517,7185.73893226401,3228.6162798093496,5426.02304008669,1777.3969357594126,6808.687046846499,2834.6159055843395,9409.188500080836,2990.9927062344696,1
6737.443025270451,2086.0847500130317,5576.727005272915,2751.7165841484552,3637.064045863032,1960.6256032703204,3252.314728054817,1813.6881656001956,8201.927297244976,3202.733101214249,523.0737263835572,241.71752493646548,1
7754.500233732285,5910.391018369151,9840.741575893038,8517.807452631692,6269.116129179676,5558.034412291386,3952.216974827955,2372.6266392923285,8452.195002335757,6563.509168126997,3787.5977977979464,2547.434539465572,0
8440.988889272527,5963.399951595779,7465.099025261133,4564.598516021598,6294.282241026676,4280.641944390224,1156.383521821361,938.8020129087289,8940.190279103586,5963.081854570752,1754.9671752755105,1023.5683543225928,0
998.2403988395133,196.5397972977529,6551.623669977078,1385.974357103837,6389.5622719273015,324.9600728742748,2223.905099525403,20.31910006545211,440.65613367387414,5.402333238866018,6063.11081733448,707.0982151622018,2
7203.000406943739,243.92711782449058,458.8287650091303,28.913896397190417,7273.524077612955,1058.777888293662,6942.382944459398,174.6552406487454,1369.0841506675122,397.8670366950112,9930.27086227554,1160.695028998302,2
5257.169322051666,4078.445464307896,441.1991881753857,359.7637156818202,9993.776619181583,8178.792274410369,1477.4838049188138,1143.4821273165576,1562.2475782351994,1229.7343751994817,2380.900140334456,1554.1603919117297,0
2092.2014220560422,140.6954525511376,4798.938930566225,1419.7111972437524,6894.006853765583,419.4541803574129,5670.85422806577,723.9509098534351,7089.965783696937,1718.3229800369288,7818.15482691941,631.5954781843559,2
8522.134950558158,3579.569528066302,1806.9234485310308,1074.3471972285784,8130.30753689564,2681.382902577505,9022.172782490805,3101.821731595752,5329.51741571023,2807.347891607981,5306.772747044552,1941.6634175284971,1
3260.629432728715,2427.9921442835316,6831.019235950917,4479.205487367714,4810.23949288434,3793.4160861387395,4646.855131692911,3688.5022741247226,6431.7507543532865,5509.533583997551,5846.637104341869,3287.4842989613935,0
2400.5305647737,1346.8184292291307,8679.306171580856,4477.077189091475,7833.824684756094,3092.223769301101,7740.905924128164,4365.474111636379,5850.345632603288,2127.1291186306385,1218.0974125205012,557.7704086187869,1
3197.797783725909,677.779899263694,7925.052928857996,466.9025961950645,8974.385473958424,1280.9078748830254,2649.3062801966553,308.3212573763875,7364.639834779214,528.1111125217298,6025.634619296572,1206.1324123536278,2
3964.3261798068984,2436.5170969696405,9350.674521757266,6919.465388292027,8907.61467020297,8016.811920263949,4464.72386770342,3077.0858131365503,4576.071348275903,4008.306563147418,8496.52851542226,5914.3706681054,0
5051.1554666278535,3669.5091977289244,1814.1271523684268,1531.2400740149528,2736.259678571284,2273.6236046411746,4613.877168594707,3975.24158641529,4034.8201304032077,3355.387606133307,1869.9358243033548,1222.1310054162357,0
557.219076956877,89.377082649947,9898.843077889444,203.34997482954952,1461.1231990227254,137.27817478165284,9666.573625927647,2346.470284703093,1444.3308829575428,80.14698969077276,991.1153777491393,111.911389402007,2
2988.860514735035,1261.3857404179578,4188.142731914339,2184.673540929049,9800.976068842687,5361.003993384326,8212.73964318437,3279.1580973406435,1287.2438464817483,530.4675012684281,1185.25527067411,390.5552088314825,1
1440.647884108063,283.8116707112996,2683.6527661959744,257.6071547960859,3729.6280450685854,769.4302466794653,5186.764531061599,1097.5096512146185,2045.4760647655994,440.6927674959295,5894.326878307019,864.565922341661,2
2860.7264183224943,802.956372398219,4046.133297413343,412.8672551368873,1037.1510851441326,34.31255598313977,2914.328365461306,51.468113469661965,4214.510797554442,1134.1744744471264,1660.4086508124083,143.7001686710108,2
275.6433451163913,186.7451468103572,9031.851705609006,8099.060464841281,8918.827266018543,6192.31079639031,2428.643255756356,1633.432080373567,6827.079369445276,5110.467823855333,5283.104619618284,2898.6504176057965,0
4977.733640053666,2616.118013960516,8714.311850896169,2616.9135119657685,9312.49922431889,3777.904801703019,7244.377141584836,2258.900946126539,1317.4512302560806,789.2204618630473,1457.8685512265865,370.56027400319493,1
8983.530181412041,1324.6484289066389,7958.182726987067,172.91978060221726,5970.050915682294,1298.39965758699,1949.919835027272,14.1609275909923,6350.985393689839,645.5711654931379,6770.143345948831,646.9970423961128,2
2093.7207759095304,1569.3942788900963,449.2485860829686,377.096738644262,3174.7930488340635,1907.3126120873999,3410.113705161062,2559.0245401525513,9193.990634229562,5625.348039198168,7294.561849156383,4694.790999972325,0
615.3601792246891,95.63377796646024,1855.977563796295,446.088085566551,2649.735986910217,510.7669907088758,2374.0008170998894,46.50582469158251,4013.272966449052,813.5834823792047,835.8559817221817,144.76234326670811,2
5941.645666572994,1709.734220202091,7404.911361383934,766.4747450279833,7830.250780718539,1972.1330614804983,2645.7033986415368,422.446822125321,8235.666096823206,676.5484508880172,1675.2218767468594,127.0427413070074,2
1943.5597724066565,745.3167593724586,1390.3629918514082,548.0941036993999,9377.871132887309,3178.9119482786514,9250.931332781714,4191.391843650032,597.0679032830556,234.97742094597322,8911.97747833339,2576.7846087285766,1
4283.35121013765,1736.739003980967,6586.908055077627,2666.1726680291094,8859.878778439139,4601.8638140864905,1877.0887697956541,1047.4716926770498,6419.266320241502,3249.0243150037563,3091.339734859195,1132.369567807088,1
4611.65166978256,1426.1152972670852,660.3082848009666,318.1546786495183,9393.067928398306,4892.13144863513,7597.201715976344,3948.877642596581,5281.378254603068,2379.8531265842093,3336.8816713019287,1256.7088349446417,1
9333.182842137918,792.5231177006427,7997.9563838732265,1499.748214788275,1357.3404016211546,70.46701966314066,909.8275974626051,128.95861608800587,9353.91078854126,1241.8059462091446,9906.197084743055,1183.2922035684396,2
6266.113842096147,3912.122612238106,2573.7941537886227,2061.646414245462,2891.7026218313968,2345.5212116568796,5218.149484794186,4501.520028517281,2341.311058919558,2101.2643842360662,7425.117265422339,4729.541221241967,0
5479.3968809076,1096.942992308919,3873.3997256064863,59.67773119037055,7570.593902415055,2013.082619047963,8558.499460264102,1854.637252102686,6987.455502143904,1548.4792871794734,4586.6653388956165,998.5500243593458,2
6879.296043361887,4309.174870945086,6538.1393914986165,4609.809400684731,6424.270707017805,5345.588353345429,9179.792619383554,8149.161559918418,9734.68357762651,8258.67960608005,1316.9473846469966,851.8246403356849,0
966.7030940039039,245.5748435038774,8968.602296815789,42.534294884845735,477.6430911739404,31.452842113501397,198.9001080488411,40.252312554339554,2599.353286566863,733.594207544206,4558.251646418131,728.1903531509837,2
8019.68990584217,5906.990949152151,8873.618279517694,6067.56198774714,1236.1429669030686,773.8729539752032,231.3364540143398,152.37283962326273,391.1316309324956,318.3064961822417,2074.2906615904703,943.2979236834395,0
6661.607882238948,5543.06121814225,215.88219039220377,162.34295229843084,2708.4909123354205,1640.6052826070759,4149.738688402035,3126.072138769492,7028.708975774621,6200.980417520058,7452.747311496816,4082.7950828235626,0
